見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,107
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,107
まして,まして,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,持参金十万円,,17,107
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,107
、,、,、,特殊,読点,NIL,,持参金十万円,,17,107
花嫁,はなよめ,花嫁,名詞,普通名詞,代表表記:花嫁/はなよめ ドメイン:家庭・暮らし カテゴリ:人,,持参金十万円,,17,107
に,に,に,助詞,格助詞,NIL,,持参金十万円,,17,107
持参,じさん,持参,名詞,サ変名詞,代表表記:持参/じさん カテゴリ:抽象物,,持参金十万円,,17,107
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,持参金十万円,,17,107
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,107
つける,つける,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,,持参金十万円,,17,107
の,の,の,名詞,形式名詞,NIL,,持参金十万円,,17,107
が,が,が,助詞,格助詞,NIL,,持参金十万円,,17,107
当然で,とうぜんで,当然だ,形容詞,*,代表表記:当然だ/とうぜんだ,,持参金十万円,,17,107
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,持参金十万円,,17,107
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,持参金十万円,,17,107
。,。,。,特殊,句点,NIL,,持参金十万円,,17,107
私,わたし,私,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,持参金十万円,,17,108
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,108
その,その,その,指示詞,連体詞形態指示詞,NIL,,持参金十万円,,17,108
持参,じさん,持参,名詞,サ変名詞,代表表記:持参/じさん カテゴリ:抽象物,,持参金十万円,,17,108
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,持参金十万円,,17,108
に,に,に,助詞,格助詞,NIL,,持参金十万円,,17,108
対して,たいして,対する,動詞,*,代表表記:対する/たいする,,持参金十万円,,17,108
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,持参金十万円,,17,108
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,108
つむって,つむって,つむる,動詞,*,代表表記:瞑る/つぶる,,持参金十万円,,17,108
、,、,、,特殊,読点,NIL,,持参金十万円,,17,108
好ま,このま,好む,動詞,*,代表表記:好む/このむ,,持参金十万円,,17,108
ぬ,ぬ,ぬ,助動詞,*,NIL,,持参金十万円,,17,108
結婚,けっこん,結婚,名詞,サ変名詞,代表表記:結婚/けっこん ドメイン:家庭・暮らし カテゴリ:抽象物 反義:名詞-サ変名詞:離婚/りこん,,持参金十万円,,17,108
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,108
致す,いたす,致す,動詞,*,代表表記:致す/いたす 付属動詞候補（基本） 謙譲動詞:する/する,,持参金十万円,,17,108
のです,のです,のだ,助動詞,*,NIL,,持参金十万円,,17,108
。,。,。,特殊,句点,NIL,,持参金十万円,,17,108
金庫,きんこ,金庫,名詞,普通名詞,代表表記:金庫/きんこ カテゴリ:人工物-その他,,持参金十万円,,17,109
在中,ざいちゅう,在中,名詞,サ変名詞,代表表記:在中/ざいちゅう カテゴリ:抽象物,,持参金十万円,,17,109
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,109
債券,さいけん,債券,名詞,普通名詞,代表表記:債券/さいけん ドメイン:ビジネス カテゴリ:人工物-金銭,,持参金十万円,,17,109
十万,十万,十万,名詞,数詞,カテゴリ:数量 未知語:数字,,持参金十万円,,17,109
円,えん,円,接尾辞,名詞性名詞助数辞,代表表記:円/えん 準内容語,,持参金十万円,,17,109
、,、,、,特殊,読点,NIL,,持参金十万円,,17,109
右,みぎ,右,名詞,普通名詞,代表表記:右/みぎ カテゴリ:場所-機能 漢字読み:訓,,持参金十万円,,17,109
持参,じさん,持参,名詞,サ変名詞,代表表記:持参/じさん カテゴリ:抽象物,,持参金十万円,,17,109
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,持参金十万円,,17,109
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,109
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,109
確,確,確,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,,持参金十万円,,17,109
に,に,に,助詞,格助詞,NIL,,持参金十万円,,17,109
受領,じゅりょう,受領,名詞,サ変名詞,代表表記:受領/じゅりょう カテゴリ:抽象物,,持参金十万円,,17,109
致し,いたし,致す,動詞,*,代表表記:致す/いたす 付属動詞候補（基本） 謙譲動詞:する/する,,持参金十万円,,17,109
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,持参金十万円,,17,109
。,。,。,特殊,句点,NIL,,持参金十万円,,17,109
恐怖,きょうふ,恐怖,名詞,サ変名詞,代表表記:恐怖/きょうふ カテゴリ:抽象物,,持参金十万円,,17,110
王,おう,王,名詞,普通名詞,代表表記:王/おう ドメイン:政治 カテゴリ:人 漢字読み:音 人名末尾,,持参金十万円,,17,110
身内,みうち,身内,名詞,普通名詞,代表表記:身内/みうち ドメイン:家庭・暮らし カテゴリ:人,,持参金十万円,,17,110
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,110
猿,さる,猿,名詞,普通名詞,代表表記:猿/さる カテゴリ:動物 漢字読み:訓,,持参金十万円,,17,110
類,るい,類,名詞,普通名詞,代表表記:類/るい カテゴリ:抽象物 漢字読み:音,,持参金十万円,,17,110
より,より,より,助詞,格助詞,NIL,,持参金十万円,,17,110
アア,アア,アア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,持参金十万円,,17,110
、,、,、,特殊,読点,NIL,,持参金十万円,,17,110
何という,なんという,何という,連体詞,*,代表表記:何と言う/なんという,,持参金十万円,,17,110
こと,こと,こと,名詞,形式名詞,NIL,,持参金十万円,,17,110
だ,だ,だ,判定詞,*,NIL,,持参金十万円,,17,110
。,。,。,特殊,句点,NIL,,持参金十万円,,17,110
ゴリラ,ごりら,ゴリラ,名詞,普通名詞,代表表記:ゴリラ/ごりら カテゴリ:動物,,持参金十万円,,17,111
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,持参金十万円,,17,111
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,111
又,また,又,副詞,*,代表表記:又/また,,持参金十万円,,17,111
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,111
も,も,も,助詞,副助詞,NIL,,持参金十万円,,17,111
、,、,、,特殊,読点,NIL,,持参金十万円,,17,111
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,持参金十万円,,17,111
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,111
婚礼,こんれい,婚礼,名詞,普通名詞,代表表記:婚礼/こんれい ドメイン:家庭・暮らし カテゴリ:抽象物,,持参金十万円,,17,111
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,111
しよう,しよう,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,111
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,111
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,111
の,の,のだ,助動詞,*,NIL,,持参金十万円,,17,111
か,か,か,助詞,終助詞,NIL,,持参金十万円,,17,111
。,。,。,特殊,句点,NIL,,持参金十万円,,17,111
しかも,しかも,しかも,接続詞,*,代表表記:しかも/しかも,,持参金十万円,,17,112
今度,こんど,今度,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,,持参金十万円,,17,112
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,112
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,持参金十万円,,17,112
に,に,に,助詞,格助詞,NIL,,持参金十万円,,17,112
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,112
両手,りょうて,両手,名詞,普通名詞,代表表記:両手/りょうて カテゴリ:動物-部位,,持参金十万円,,17,112
が,が,が,助詞,格助詞,NIL,,持参金十万円,,17,112
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,持参金十万円,,17,112
。,。,。,特殊,句点,NIL,,持参金十万円,,17,112
昔,むかし,昔,名詞,時相名詞,代表表記:昔/むかし カテゴリ:時間 漢字読み:訓,,持参金十万円,,17,113
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,113
俗語,ぞくご,俗語,名詞,普通名詞,代表表記:俗語/ぞくご ドメイン:教育・学習 カテゴリ:抽象物,,持参金十万円,,17,113
で,で,で,助詞,格助詞,NIL,,持参金十万円,,17,113
トクリゴ,トクリゴ,トクリゴ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,持参金十万円,,17,113
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,113
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,持参金十万円,,17,113
奴,やつ,奴,名詞,普通名詞,代表表記:奴/やつ カテゴリ:人,,持参金十万円,,17,113
だ,だ,だ,判定詞,*,NIL,,持参金十万円,,17,113
。,。,。,特殊,句点,NIL,,持参金十万円,,17,113
両手,りょうて,両手,名詞,普通名詞,代表表記:両手/りょうて カテゴリ:動物-部位,,持参金十万円,,17,114
の,の,の,助詞,格助詞,NIL,,持参金十万円,,17,114
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,持参金十万円,,17,114
、,、,、,特殊,読点,NIL,,持参金十万円,,17,114
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,持参金十万円,,17,114
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,114
花嫁,はなよめ,花嫁,名詞,普通名詞,代表表記:花嫁/はなよめ ドメイン:家庭・暮らし カテゴリ:人,,持参金十万円,,17,114
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,114
、,、,、,特殊,読点,NIL,,持参金十万円,,17,114
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,持参金十万円,,17,114
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,114
一体,いったい,一体,副詞,*,代表表記:一体/いったい,,持参金十万円,,17,114
どう,どう,どう,指示詞,副詞形態指示詞,NIL,,持参金十万円,,17,114
しよう,しよう,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,114
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,114
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,持参金十万円,,17,114
のだろう,のだろう,のだ,助動詞,*,NIL,,持参金十万円,,17,114
。,。,。,特殊,句点,NIL,,持参金十万円,,17,114
ゴリラ,ごりら,ゴリラ,名詞,普通名詞,代表表記:ゴリラ/ごりら カテゴリ:動物,,持参金十万円,,17,115
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,115
再婚,さいこん,再婚,名詞,サ変名詞,代表表記:再婚/さいこん ドメイン:家庭・暮らし カテゴリ:抽象物 反義:名詞-普通名詞:初婚/しょこん,,持参金十万円,,17,115
。,。,。,特殊,句点,NIL,,持参金十万円,,17,115
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,持参金十万円,,17,116
だこ,だこ,だこ,名詞,普通名詞,代表表記:凧/たこ 濁音化D ドメイン:レクリエーション カテゴリ:人工物-その他,,持参金十万円,,17,116
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,116
けだもの,けだもの,けだもの,名詞,普通名詞,代表表記:獣/けもの カテゴリ:動物 漢字読み:訓,,持参金十万円,,17,116
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,116
ね,ね,ね,助詞,終助詞,NIL,,持参金十万円,,17,116
や,や,や,助詞,接続助詞,NIL,,持参金十万円,,17,116
淋しく,さびしく,淋しい,形容詞,*,代表表記:寂しい/さびしい 反義:形容詞:賑やかだ/にぎやかだ,,持参金十万円,,17,116
なった,なった,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,,持参金十万円,,17,116
のだ,のだ,のだ,助動詞,*,NIL,,持参金十万円,,17,116
。,。,。,特殊,句点,NIL,,持参金十万円,,17,116
第,だい,第,接頭辞,名詞接頭辞,代表表記:第/だい,,持参金十万円,,17,117
二,に,二,名詞,数詞,カテゴリ:数量,,持参金十万円,,17,117
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,117
死骸,しがい,死骸,名詞,普通名詞,代表表記:死骸/しがい カテゴリ:動物-部位,,持参金十万円,,17,117
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,117
娶ろう,めとろう,娶る,動詞,*,代表表記:娶る/めとる ドメイン:家庭・暮らし,,持参金十万円,,17,117
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,117
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,持参金十万円,,17,117
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,持参金十万円,,17,117
のだ,のだ,のだ,助動詞,*,NIL,,持参金十万円,,17,117
。,。,。,特殊,句点,NIL,,持参金十万円,,17,117
莫大な,ばくだいな,莫大だ,形容詞,*,代表表記:莫大だ/ばくだいだ,,持参金十万円,,17,118
持参,じさん,持参,名詞,サ変名詞,代表表記:持参/じさん カテゴリ:抽象物,,持参金十万円,,17,118
金,かね,金,名詞,普通名詞,代表表記:金/かね カテゴリ:人工物-金銭 漢字読み:訓,,持参金十万円,,17,118
と,と,と,助詞,格助詞,NIL,,持参金十万円,,17,118
諸共,もろとも,諸共,副詞,*,代表表記:諸共/もろとも,,持参金十万円,,17,118
に,に,に,助詞,格助詞,NIL,,持参金十万円,,17,118
。,。,。,特殊,句点,NIL,,持参金十万円,,17,118
彼奴,彼奴,彼奴,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:ラオール・ウォルシュ 読み不明,,持参金十万円,,17,119
、,、,、,特殊,読点,NIL,,持参金十万円,,17,119
今度,こんど,今度,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,,持参金十万円,,17,119
は,は,は,助詞,副助詞,NIL,,持参金十万円,,17,119
、,、,、,特殊,読点,NIL,,持参金十万円,,17,119
どの様な,どのような,どの様な,指示詞,連体詞形態指示詞,代表表記:どのような/どのような,,持参金十万円,,17,119
恐ろしい,おそろしい,恐ろしい,形容詞,*,代表表記:恐ろしい/おそろしい,,持参金十万円,,17,119
婚礼,こんれい,婚礼,名詞,普通名詞,代表表記:婚礼/こんれい ドメイン:家庭・暮らし カテゴリ:抽象物,,持参金十万円,,17,119
の,の,の,助詞,接続助詞,NIL,,持参金十万円,,17,119
儀式,ぎしき,儀式,名詞,普通名詞,代表表記:儀式/ぎしき ドメイン:文化・芸術 カテゴリ:抽象物,,持参金十万円,,17,119
を,を,を,助詞,格助詞,NIL,,持参金十万円,,17,119
営む,いとなむ,営む,動詞,*,代表表記:営む/いとなむ,,持参金十万円,,17,119
こと,こと,こと,名詞,形式名詞,NIL,,持参金十万円,,17,119
であろう,であろう,だ,判定詞,*,NIL,,持参金十万円,,17,119
。,。,。,特殊,句点,NIL,,持参金十万円,,17,119
「,「,「,特殊,括弧始,NIL,,闇を走る怪獣,,18,0
恐怖,きょうふ,恐怖,名詞,サ変名詞,代表表記:恐怖/きょうふ カテゴリ:抽象物,,闇を走る怪獣,,18,0
王,おう,王,名詞,普通名詞,代表表記:王/おう ドメイン:政治 カテゴリ:人 漢字読み:音 人名末尾,,闇を走る怪獣,,18,0
」,」,」,特殊,括弧終,NIL,,闇を走る怪獣,,18,0
と,と,と,助詞,格助詞,NIL,,闇を走る怪獣,,18,0
自称,じしょう,自称,名詞,サ変名詞,代表表記:自称/じしょう カテゴリ:抽象物,,闇を走る怪獣,,18,0
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,闇を走る怪獣,,18,0
怪,かい,怪,名詞,普通名詞,代表表記:怪/かい カテゴリ:抽象物 漢字読み:音,,闇を走る怪獣,,18,0
賊,ぞく,賊,名詞,普通名詞,代表表記:賊/ぞく カテゴリ:人 漢字読み:音,,闇を走る怪獣,,18,0
の,の,の,助詞,接続助詞,NIL,,闇を走る怪獣,,18,0
正体,しょうたい,正体,名詞,普通名詞,代表表記:正体/しょうたい カテゴリ:抽象物,,闇を走る怪獣,,18,0
は,は,は,助詞,副助詞,NIL,,闇を走る怪獣,,18,0
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,0
少しも,すこしも,少しも,副詞,*,代表表記:少しも/すこしも,,闇を走る怪獣,,18,0
分って,分って,分る,動詞,*,代表表記:分る/分る 自動獲得:テキスト,,闇を走る怪獣,,18,0
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,闇を走る怪獣,,18,0
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,闇を走る怪獣,,18,0
。,。,。,特殊,句点,NIL,,闇を走る怪獣,,18,0
読者,どくしゃ,読者,名詞,普通名詞,代表表記:読者/どくしゃ ドメイン:文化・芸術;メディア カテゴリ:人,,闇を走る怪獣,,18,1
は,は,は,助詞,副助詞,NIL,,闇を走る怪獣,,18,1
嘗,なめ,嘗,名詞,普通名詞,代表表記:嘗め/なめv ドメイン:料理・食事;無し 連用形名詞化:嘗める/なめる 送り仮名引っ込み 多義,,闇を走る怪獣,,18,1
つて,つて,つて,名詞,普通名詞,代表表記:つて/つて カテゴリ:抽象物,,闇を走る怪獣,,18,1
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,1
布引,布引,布引,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,闇を走る怪獣,,18,1
照子,てるこ,照子,名詞,人名,人名:日本:名:396:0.00036,,闇を走る怪獣,,18,1
の,の,の,助詞,接続助詞,NIL,,闇を走る怪獣,,18,1
死顔,死顔,死顔,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:中村真一郎 読み不明,,闇を走る怪獣,,18,1
に,に,に,助詞,格助詞,NIL,,闇を走る怪獣,,18,1
奇妙な,きみょうな,奇妙だ,形容詞,*,代表表記:奇妙だ/きみょうだ,,闇を走る怪獣,,18,1
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,闇を走る怪獣,,18,1
化粧,けしょう,化粧,名詞,サ変名詞,代表表記:化粧/けしょう ドメイン:家庭・暮らし カテゴリ:抽象物,,闇を走る怪獣,,18,1
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,1
施した,ほどこした,施す,動詞,*,代表表記:施す/ほどこす,,闇を走る怪獣,,18,1
一,いち,一,名詞,数詞,カテゴリ:数量,,闇を走る怪獣,,18,1
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,闇を走る怪獣,,18,1
物,ぶつ,物,名詞,普通名詞,代表表記:物/ぶつ カテゴリ:人工物-その他 漢字読み:音,,闇を走る怪獣,,18,1
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,1
知って,しって,知る,動詞,*,代表表記:知る/しる 自他動詞:自:知れる/しれる 補文ト,,闇を走る怪獣,,18,1
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,闇を走る怪獣,,18,1
。,。,。,特殊,句点,NIL,,闇を走る怪獣,,18,1
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,闇を走る怪獣,,18,2
は,は,は,助詞,副助詞,NIL,,闇を走る怪獣,,18,2
黒い,くろい,黒い,形容詞,*,代表表記:黒い/くろい 名詞派生:黒/くろ,,闇を走る怪獣,,18,2
洋服,ようふく,洋服,名詞,普通名詞,代表表記:洋服/ようふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,闇を走る怪獣,,18,2
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,2
着た,きた,着る,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,,闇を走る怪獣,,18,2
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,2
青白い,あおじろい,青白い,形容詞,*,代表表記:青白い/あおじろい,,闇を走る怪獣,,18,2
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,闇を走る怪獣,,18,2
の,の,の,助詞,格助詞,NIL,,闇を走る怪獣,,18,2
小柄の,こがらの,小柄だ,形容詞,*,代表表記:小柄だ/こがらだ 反義:形容詞:大柄だ/おおがらだ,,闇を走る怪獣,,18,2
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,闇を走る怪獣,,18,2
で,で,だ,判定詞,*,NIL,,闇を走る怪獣,,18,2
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,2
美術,びじゅつ,美術,名詞,普通名詞,代表表記:美術/びじゅつ ドメイン:文化・芸術 カテゴリ:抽象物,,闇を走る怪獣,,18,2
家,か,家,接尾辞,名詞性名詞接尾辞,代表表記:家/か カテゴリ:人 内容語,,闇を走る怪獣,,18,2
の,の,の,助詞,接続助詞,NIL,,闇を走る怪獣,,18,2
様,よう,様,名詞,副詞的名詞,代表表記:様/よう,,闇を走る怪獣,,18,2
に,に,に,助詞,格助詞,NIL,,闇を走る怪獣,,18,2
フサフサ,ふさふさ,フサフサ,副詞,*,代表表記:フサフサ/ふさふさ スル接続可能,,闇を走る怪獣,,18,2
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,闇を走る怪獣,,18,2
長髪,ちょうはつ,長髪,名詞,普通名詞,代表表記:長髪/ちょうはつ カテゴリ:動物-部位,,闇を走る怪獣,,18,2
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,2
肩,かた,肩,名詞,普通名詞,代表表記:肩/かた カテゴリ:動物-部位 漢字読み:訓,,闇を走る怪獣,,18,2
の,の,の,助詞,接続助詞,NIL,,闇を走る怪獣,,18,2
辺,へん,辺,名詞,普通名詞,代表表記:辺/へん カテゴリ:形・模様 漢字読み:音,,闇を走る怪獣,,18,2
まで,まで,まで,助詞,格助詞,NIL,,闇を走る怪獣,,18,2
垂れて,しだれて,垂れる,動詞,*,代表表記:枝垂れる/しだれる,,闇を走る怪獣,,18,2
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,闇を走る怪獣,,18,2
。,。,。,特殊,句点,NIL,,闇を走る怪獣,,18,2
若,わか,若い,形容詞,*,代表表記:若い/わかい,,闇を走る怪獣,,18,3
しか,しか,しか,助詞,副助詞,NIL,,闇を走る怪獣,,18,3
したら,したら,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,闇を走る怪獣,,18,3
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,3
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,闇を走る怪獣,,18,3
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,闇を走る怪獣,,18,3
こそ,こそ,こそ,助詞,副助詞,NIL,,闇を走る怪獣,,18,3
「,「,「,特殊,括弧始,NIL,,闇を走る怪獣,,18,3
恐怖,きょうふ,恐怖,名詞,サ変名詞,代表表記:恐怖/きょうふ カテゴリ:抽象物,,闇を走る怪獣,,18,3
王,おう,王,名詞,普通名詞,代表表記:王/おう ドメイン:政治 カテゴリ:人 漢字読み:音 人名末尾,,闇を走る怪獣,,18,3
」,」,」,特殊,括弧終,NIL,,闇を走る怪獣,,18,3
その,その,その,指示詞,連体詞形態指示詞,NIL,,闇を走る怪獣,,18,3
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,闇を走る怪獣,,18,3
で,で,だ,判定詞,*,NIL,,闇を走る怪獣,,18,3
は,は,は,助詞,副助詞,NIL,,闇を走る怪獣,,18,3
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,闇を走る怪獣,,18,3
か,か,か,助詞,終助詞,NIL,,闇を走る怪獣,,18,3
。,。,。,特殊,句点,NIL,,闇を走る怪獣,,18,3
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,闇を走る怪獣,,18,4
が,が,が,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
相棒,あいぼう,相棒,名詞,普通名詞,代表表記:相棒/あいぼう カテゴリ:人,,闇を走る怪獣,,18,4
の,の,の,助詞,接続助詞,NIL,,闇を走る怪獣,,18,4
ゴリラ,ごりら,ゴリラ,名詞,普通名詞,代表表記:ゴリラ/ごりら カテゴリ:動物,,闇を走る怪獣,,18,4
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,闇を走る怪獣,,18,4
に,に,に,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,4
部下,ぶか,部下,名詞,普通名詞,代表表記:部下/ぶか ドメイン:ビジネス カテゴリ:人,,闇を走る怪獣,,18,4
に,に,に,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
対する,たいする,対する,動詞,*,代表表記:対する/たいする,,闇を走る怪獣,,18,4
様な,ような,様だ,助動詞,*,NIL,,闇を走る怪獣,,18,4
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,闇を走る怪獣,,18,4
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
利いて,きいて,利く,動詞,*,代表表記:利く/きく,,闇を走る怪獣,,18,4
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,闇を走る怪獣,,18,4
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,闇を走る怪獣,,18,4
を,を,を,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,闇を走る怪獣,,18,4
と,と,と,助詞,格助詞,NIL,,闇を走る怪獣,,18,4
、,、,、,特殊,読点,NIL,,闇を走る怪獣,,18,4
どうやら,どうやら,どうやら,副詞,*,代表表記:どうやら/どうやら,,闇を走る怪獣,,18,4
この,この,この,指示詞,連体詞形態指示詞,NIL,,闇を走る怪獣,,18,4
想像,そうぞう,想像,名詞,サ変名詞,代表表記:想像/そうぞう カテゴリ:抽象物 補文ト,,闇を走る怪獣,,18,4
は,は,は,助詞,副助詞,NIL,,闇を走る怪獣,,18,4
当って,あたって,当る,動詞,*,代表表記:当たる/あたる 反義:動詞:外れる/はずれる 自他動詞:他:当てる/あてる,,闇を走る怪獣,,18,4
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,闇を走る怪獣,,18,4
そうだ,そうだ,そうだ,接尾辞,形容詞性述語接尾辞,代表表記:そうだ/そうだ,,闇を走る怪獣,,18,4
。,。,。,特殊,句点,NIL,,闇を走る怪獣,,18,4
併,あわせ,併,名詞,普通名詞,代表表記:合わせ/あわせv 反義:動詞:離す/はなす 自他動詞:自:合わさる/あわさる 連用形名詞化:合わせる/あわせる 付属動詞候補（基本）,,闇を走る怪獣,,18,5
