見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,41
裏口,うらぐち,裏口,名詞,普通名詞,代表表記:裏口/うらぐち カテゴリ:場所-施設部位;抽象物,,ひとりと四人,,18,41
へ,へ,へ,助詞,格助詞,NIL,,ひとりと四人,,18,41
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,41
いそぎ,いそぎ,いそぐ,動詞,*,代表表記:急ぐ/いそぐ,,ひとりと四人,,18,41
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,41
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,41
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,ひとりと四人,,18,42
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ひとりと四人,,18,42
も,も,も,助詞,副助詞,NIL,,ひとりと四人,,18,42
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,42
その,その,その,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,42
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,,ひとりと四人,,18,42
から,から,から,助詞,格助詞,NIL,,ひとりと四人,,18,42
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,ひとりと四人,,18,42
いき,いき,いく,接尾辞,動詞性接尾辞,代表表記:いく/いく,,ひとりと四人,,18,42
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,42
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,42
裏口,うらぐち,裏口,名詞,普通名詞,代表表記:裏口/うらぐち カテゴリ:場所-施設部位;抽象物,,ひとりと四人,,18,43
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,43
出る,でる,出る,動詞,*,代表表記:出る/でる 反義:動詞:入る/はいる 自他動詞:他:出す/だす 補文ト,,ひとりと四人,,18,43
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,43
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,43
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,ひとりと四人,,18,43
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,43
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,43
さっき,さっき,さっき,副詞,*,代表表記:さっき/さっき,,ひとりと四人,,18,43
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,43
三,さん,三,名詞,数詞,カテゴリ:数量,,ひとりと四人,,18,43
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,ひとりと四人,,18,43
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,43
おまわりさん,おまわりさん,おまわりさん,名詞,普通名詞,代表表記:御巡りさん/おまわりさん ドメイン:政治 カテゴリ:人,,ひとりと四人,,18,43
が,が,が,助詞,格助詞,NIL,,ひとりと四人,,18,43
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,43
待ちかまえて,まちかまえて,待ちかまえる,動詞,*,代表表記:待ち構える/まちかまえる,,ひとりと四人,,18,43
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ひとりと四人,,18,43
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,43
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,43
「,「,「,特殊,括弧始,NIL,,ひとりと四人,,18,44
さ,さ,さ,助詞,終助詞,NIL,,ひとりと四人,,18,44
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,44
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,ひとりと四人,,18,44
が,が,が,助詞,格助詞,NIL,,ひとりと四人,,18,44
中井,なかい,中井,名詞,人名,人名:日本:姓:383:0.00074,,ひとりと四人,,18,44
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,44
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,44
北見,きたみ,北見,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,,ひとりと四人,,18,44
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,44
です,です,だ,判定詞,*,NIL,,ひとりと四人,,18,44
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,44
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,ひとりと四人,,18,45
へ,へ,へ,助詞,格助詞,NIL,,ひとりと四人,,18,45
連れだして,つれだして,連れだす,動詞,*,代表表記:連れ出す/つれだす,,ひとりと四人,,18,45
ください,ください,くださる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,ひとりと四人,,18,45
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,45
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,ひとりと四人,,18,46
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,ひとりと四人,,18,46
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,,ひとりと四人,,18,46
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,,ひとりと四人,,18,46
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,46
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,46
中,ちゅう,中,名詞,地名,代表表記:中/ちゅう 地名:国:略称:中国,,ひとりと四人,,18,46
へ,へ,へ,助詞,格助詞,NIL,,ひとりと四人,,18,46
もどって,もどって,もどる,動詞,*,代表表記:戻る/もどる 自他動詞:他:戻す/もどす,,ひとりと四人,,18,46
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,46
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ひとりと四人,,18,46
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ひとりと四人,,18,46
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,46
捜し,さがし,捜す,動詞,*,代表表記:捜す/さがす,,ひとりと四人,,18,46
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,46
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,46
見つけたら,みつけたら,見つける,動詞,*,代表表記:見付ける/みつける 自他動詞:自:見付かる/みつかる,,ひとりと四人,,18,47
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,47
知らせ,しらせ,知らせる,動詞,*,代表表記:知らせる/しらせる 補文ト 動詞派生:知る/しる＋せる,,ひとりと四人,,18,47
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,47
から,から,から,助詞,接続助詞,NIL,,ひとりと四人,,18,47
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,47
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,ひとりと四人,,18,47
まで,まで,まで,助詞,格助詞,NIL,,ひとりと四人,,18,47
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,47
ゆだん,ゆだん,ゆだん,名詞,サ変名詞,代表表記:油断/ゆだん カテゴリ:抽象物,,ひとりと四人,,18,47
なく,なく,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,ひとりと四人,,18,47
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,47
この,この,この,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,47
うち,うち,うち,名詞,副詞的名詞,代表表記:うち/うち,,ひとりと四人,,18,47
の,の,の,助詞,格助詞,NIL,,ひとりと四人,,18,47
まわり,まわり,まわり,名詞,普通名詞,代表表記:周り/まわり カテゴリ:場所-その他,,ひとりと四人,,18,47
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,47
見はって,みはって,見はる,動詞,*,代表表記:見張る/みはる,,ひとりと四人,,18,47
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ひとりと四人,,18,47
ように,ように,ようだ,助動詞,*,NIL,,ひとりと四人,,18,47
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,47
みなさん,みなさん,みなさん,名詞,普通名詞,代表表記:皆さん/みなさん カテゴリ:人,,ひとりと四人,,18,47
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,47
いって,いって,いく,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,ひとりと四人,,18,47
ください,ください,くださる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,ひとりと四人,,18,47
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,47
」,」,」,特殊,括弧終,NIL,,ひとりと四人,,18,48
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,,ひとりと四人,,18,48
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,48
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,48
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,ひとりと四人,,18,48
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ひとりと四人,,18,48
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,48
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,48
二,に,二,名詞,数詞,カテゴリ:数量,,ひとりと四人,,18,48
少年,しょうねん,少年,名詞,普通名詞,代表表記:少年/しょうねん カテゴリ:人,,ひとりと四人,,18,48
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,48
おまわりさん,おまわりさん,おまわりさん,名詞,普通名詞,代表表記:御巡りさん/おまわりさん ドメイン:政治 カテゴリ:人,,ひとりと四人,,18,48
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,ひとりと四人,,18,48
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,48
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,48
あずけて,あずけて,あずける,動詞,*,代表表記:預ける/あずける 授受動詞:受:預かる/あずかる,,ひとりと四人,,18,48
おいて,おいて,おく,接尾辞,動詞性接尾辞,代表表記:おく/おく,,ひとりと四人,,18,48
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,48
そのまま,そのまま,そのまま,副詞,*,代表表記:そのまま/そのまま 〜を〜に構成語 修飾（ニ格） 修飾（デ格） 数量修飾,,ひとりと四人,,18,48
おばけ,おばけ,おばけ,名詞,普通名詞,代表表記:御化け/おばけ カテゴリ:人,,ひとりと四人,,18,48
やしき,やしき,やしき,名詞,普通名詞,代表表記:屋敷/やしき ドメイン:家庭・暮らし カテゴリ:場所-施設,,ひとりと四人,,18,48
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,48
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,ひとりと四人,,18,48
へ,へ,へ,助詞,格助詞,NIL,,ひとりと四人,,18,48
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,48
引きかえ,ひきかえ,引きかえる,動詞,*,代表表記:引き換える/ひきかえる,,ひとりと四人,,18,48
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ひとりと四人,,18,48
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,48
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,48
さっき,さっき,さっき,副詞,*,代表表記:さっき/さっき,,ひとりと四人,,18,49
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,49
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,ひとりと四人,,18,49
へ,へ,へ,助詞,格助詞,NIL,,ひとりと四人,,18,49
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,49
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,49
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,ひとりと四人,,18,49
みる,みる,みる,接尾辞,動詞性接尾辞,代表表記:みる/みる,,ひとりと四人,,18,49
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,49
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,49
部下,ぶか,部下,名詞,普通名詞,代表表記:部下/ぶか ドメイン:ビジネス カテゴリ:人,,ひとりと四人,,18,49
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,49
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,ひとりと四人,,18,49
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,49
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,49
しばら,しばら,しばる,動詞,*,代表表記:縛る/しばる 反義:動詞:解く/ほどく,,ひとりと四人,,18,49
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,ひとりと四人,,18,49
まま,まま,まま,助詞,接続助詞,NIL,,ひとりと四人,,18,49
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,49
倒れて,たおれて,倒れる,動詞,*,代表表記:倒れる/たおれる 自他動詞:他:倒す/たおす,,ひとりと四人,,18,49
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ひとりと四人,,18,49
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,49
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,49
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ひとりと四人,,18,50
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ひとりと四人,,18,50
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,50
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,50
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,ひとりと四人,,18,50
この,この,この,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,50
こと,こと,こと,名詞,形式名詞,NIL,,ひとりと四人,,18,50
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,50
気づか,きづか,気づく,動詞,*,代表表記:気付く/きづく 補文ト,,ひとりと四人,,18,50
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,ひとりと四人,,18,50
ようです,ようです,ようだ,助動詞,*,NIL,,ひとりと四人,,18,50
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,50
「,「,「,特殊,括弧始,NIL,,ひとりと四人,,18,51
おい,おい,おい,感動詞,*,代表表記:オイ/おい,,ひとりと四人,,18,51
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,51
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,ひとりと四人,,18,51
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,51
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,51
おばけ,おばけ,おばけ,名詞,普通名詞,代表表記:御化け/おばけ カテゴリ:人,,ひとりと四人,,18,51
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,51
変装,へんそう,変装,名詞,サ変名詞,代表表記:変装/へんそう カテゴリ:抽象物,,ひとりと四人,,18,51
しよう,しよう,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ひとりと四人,,18,51
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,51
ほら,ほら,ほら,感動詞,*,代表表記:ほら/ほら,,ひとりと四人,,18,52
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,52
この,この,この,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,52
一,いち,一,名詞,数詞,カテゴリ:数量,,ひとりと四人,,18,52
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,ひとりと四人,,18,52
目,め,目,接尾辞,名詞性名詞接尾辞,代表表記:目/め,,ひとりと四人,,18,52
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ひとりと四人,,18,52
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,52
仮面,かめん,仮面,名詞,普通名詞,代表表記:仮面/かめん ドメイン:文化・芸術 カテゴリ:人工物-その他,,ひとりと四人,,18,52
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,52
かぶる,かぶる,かぶる,動詞,*,代表表記:被る/かぶる 反義:動詞:脱ぐ/ぬぐ 自他動詞:他:被せる/かぶせる,,ひとりと四人,,18,52
んだ,んだ,んだ,助動詞,*,NIL,,ひとりと四人,,18,52
よ,よ,よ,助詞,終助詞,NIL,,ひとりと四人,,18,52
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,52
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,ひとりと四人,,18,53
すれば,すれば,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ひとりと四人,,18,53
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,53
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,ひとりと四人,,18,53
が,が,が,助詞,格助詞,NIL,,ひとりと四人,,18,53
わから,わから,わかる,動詞,*,代表表記:分かる/わかる,,ひとりと四人,,18,53
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,ひとりと四人,,18,53
から,から,から,助詞,接続助詞,NIL,,ひとりと四人,,18,53
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,53
もし,もし,もし,副詞,*,代表表記:もし/もし,,ひとりと四人,,18,53
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,53
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,,ひとりと四人,,18,53
か,か,か,助詞,接続助詞,NIL,,ひとりと四人,,18,53
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,53
見つかって,みつかって,見つかる,動詞,*,代表表記:見付かる/みつかる 自他動詞:他:見付ける/みつける,,ひとりと四人,,18,53
も,も,も,助詞,副助詞,NIL,,ひとりと四人,,18,53
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,53
ぼく,ぼく,ぼく,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,ひとりと四人,,18,53
たち,たち,たち,接尾辞,名詞性名詞接尾辞,代表表記:達/たち,,ひとりと四人,,18,53
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,53
中井,なかい,中井,名詞,人名,人名:日本:姓:383:0.00074,,ひとりと四人,,18,53
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,53
や,や,や,助詞,接続助詞,NIL,,ひとりと四人,,18,53
北見,きたみ,北見,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,,ひとりと四人,,18,53
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,ひとりと四人,,18,53
だ,だ,だ,判定詞,*,NIL,,ひとりと四人,,18,53
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,53
思う,おもう,思う,動詞,*,代表表記:思う/おもう 補文ト,,ひとりと四人,,18,53
かも,かも,かも,助詞,接続助詞,NIL,,ひとりと四人,,18,53
しれ,しれ,しれる,動詞,*,代表表記:知れる/しれる 可能動詞:知る/しる 補文ト,,ひとりと四人,,18,53
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,ひとりと四人,,18,53
ね,ね,ね,助詞,終助詞,NIL,,ひとりと四人,,18,53
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,53
ね,ね,ね,名詞,普通名詞,代表表記:根/ね カテゴリ:植物-部位 漢字読み:訓,,ひとりと四人,,18,54
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,54
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,ひとりと四人,,18,54
しよう,しよう,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ひとりと四人,,18,54
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,54
」,」,」,特殊,括弧終,NIL,,ひとりと四人,,18,55
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,ひとりと四人,,18,55
で,で,で,助詞,格助詞,NIL,,ひとりと四人,,18,55
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,55
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,,ひとりと四人,,18,55
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,,ひとりと四人,,18,55
は,は,は,助詞,副助詞,NIL,,ひとりと四人,,18,55
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,55
テーブル,てーぶる,テーブル,名詞,普通名詞,代表表記:テーブル/てーぶる ドメイン:料理・食事 カテゴリ:人工物-その他,,ひとりと四人,,18,55
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,55
上,うえ,上,名詞,副詞的名詞,代表表記:上/うえ,,ひとりと四人,,18,55
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,55
おいて,おいて,おく,動詞,*,代表表記:置く/おく,,ひとりと四人,,18,55
あった,あった,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,ひとりと四人,,18,55
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,55
青い,あおい,青い,形容詞,*,代表表記:青い/あおい 名詞派生:青/あお,,ひとりと四人,,18,55
服,ふく,服,名詞,普通名詞,代表表記:服/ふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,,ひとりと四人,,18,55
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,55
着,き,着る,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,,ひとりと四人,,18,55
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,55
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,55
そして,そして,そして,接続詞,*,代表表記:そして/そして,,ひとりと四人,,18,56
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,56
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,56
一,いち,一,名詞,数詞,カテゴリ:数量,,ひとりと四人,,18,56
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,ひとりと四人,,18,56
目,め,目,接尾辞,名詞性名詞接尾辞,代表表記:目/め,,ひとりと四人,,18,56
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ひとりと四人,,18,56
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,56
仮面,かめん,仮面,名詞,普通名詞,代表表記:仮面/かめん ドメイン:文化・芸術 カテゴリ:人工物-その他,,ひとりと四人,,18,56
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,56
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,56
頭から,あたまから,頭から,副詞,*,代表表記:頭から/あたまから,,ひとりと四人,,18,56
スッポリ,スッポリ,スッポリ,副詞,*,代表表記:スッポリ/すっぽり スル接続可能 自動認識,,ひとりと四人,,18,56
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,56
かぶった,かぶった,かぶる,動詞,*,代表表記:被る/かぶる 反義:動詞:脱ぐ/ぬぐ 自他動詞:他:被せる/かぶせる,,ひとりと四人,,18,56
のです,のです,のだ,助動詞,*,NIL,,ひとりと四人,,18,56
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,56
中,なか,中,名詞,普通名詞,代表表記:中/なか カテゴリ:場所-機能 漢字読み:訓,,ひとりと四人,,18,57
ぐらい,ぐらい,ぐらい,助詞,副助詞,代表表記:くらい/くらい,,ひとりと四人,,18,57
の,の,だ,判定詞,*,NIL,,ひとりと四人,,18,57
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,57
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,57
小さい,ちいさい,小さい,形容詞,*,代表表記:小さい/ちいさい 反義:形容詞:大きい/おおきい,,ひとりと四人,,18,57
の,の,の,名詞,形式名詞,NIL,,ひとりと四人,,18,57
と,と,と,助詞,格助詞,NIL,,ひとりと四人,,18,57
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,57
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,,ひとりと四人,,18,57
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,,ひとりと四人,,18,57
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,57
おばけ,おばけ,おばけ,名詞,普通名詞,代表表記:御化け/おばけ カテゴリ:人,,ひとりと四人,,18,57
が,が,が,助詞,格助詞,NIL,,ひとりと四人,,18,57
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,57
でき,でき,できる,動詞,*,代表表記:出来る/できる,,ひとりと四人,,18,57
あがり,あがり,あがる,動詞,*,代表表記:上がる/あがる 反義:動詞:下りる/おりる;動詞:降りる/おりる;動詞:降る/ふる 自他動詞:他:上げる/あげる 付属動詞候補（基本）,,ひとりと四人,,18,57
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ひとりと四人,,18,57
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,57
「,「,「,特殊,括弧始,NIL,,ひとりと四人,,18,58
さあ,さあ,さあ,感動詞,*,代表表記:さあ/さあ,,ひとりと四人,,18,58
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,58
この,この,この,指示詞,連体詞形態指示詞,NIL,,ひとりと四人,,18,58
うち,うち,うち,名詞,副詞的名詞,代表表記:うち/うち,,ひとりと四人,,18,58
の,の,の,助詞,接続助詞,NIL,,ひとりと四人,,18,58
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,ひとりと四人,,18,58
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,58
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,58
しらべよう,しらべよう,しらべる,動詞,*,代表表記:調べる/しらべる,,ひとりと四人,,18,58
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,58
そして,そして,そして,接続詞,*,代表表記:そして/そして,,ひとりと四人,,18,59
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,59
もし,もし,もし,副詞,*,代表表記:もし/もし,,ひとりと四人,,18,59
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ひとりと四人,,18,59
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ひとりと四人,,18,59
を,を,を,助詞,格助詞,NIL,,ひとりと四人,,18,59
見つけたら,みつけたら,見つける,動詞,*,代表表記:見付ける/みつける 自他動詞:自:見付かる/みつかる,,ひとりと四人,,18,59
、,、,、,特殊,読点,NIL,,ひとりと四人,,18,59
すぐ,すぐ,すぐ,副詞,*,代表表記:すぐ/すぐ 修飾（ニ格） 相対名詞修飾,,ひとりと四人,,18,59
おまわりさん,おまわりさん,おまわりさん,名詞,普通名詞,代表表記:御巡りさん/おまわりさん ドメイン:政治 カテゴリ:人,,ひとりと四人,,18,59
に,に,に,助詞,格助詞,NIL,,ひとりと四人,,18,59
知らせる,しらせる,知らせる,動詞,*,代表表記:知らせる/しらせる 補文ト 動詞派生:知る/しる＋せる,,ひとりと四人,,18,59
のだ,のだ,のだ,助動詞,*,NIL,,ひとりと四人,,18,59
。,。,。,特殊,句点,NIL,,ひとりと四人,,18,59
」,」,」,特殊,括弧終,NIL,,ひとりと四人,,18,60
