見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
出来る,できる,出来る,動詞,*,代表表記:出来る/できる,,インパーフェクト・クライム,,0,92
のです,のです,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,92
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,92
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,93
等,とう,等,接尾辞,名詞性名詞接尾辞,代表表記:等/とう,,インパーフェクト・クライム,,0,93
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
空家,空家,空家,未定義語,その他,未知語:漢字 品詞推定:名詞,,インパーフェクト・クライム,,0,93
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,インパーフェクト・クライム,,0,93
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
来た,来た,来る,動詞,*,代表表記:来る/くる 反義:動詞:帰る/かえる,,インパーフェクト・クライム,,0,93
の,の,の,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,93
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,93
九,きゅう,九,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,93
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,,インパーフェクト・クライム,,0,93
頃,ころ,頃,接尾辞,名詞性名詞接尾辞,代表表記:頃/ころ,,インパーフェクト・クライム,,0,93
だって,だって,だって,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,93
云い,いい,云う,動詞,*,代表表記:言う/いう 補文ト,,インパーフェクト・クライム,,0,93
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,93
から,から,から,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,93
から,から,から,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
直接,ちょくせつ,直接だ,形容詞,*,代表表記:直接だ/ちょくせつだ 反義:名詞-普通名詞:間接/かんせつ,,インパーフェクト・クライム,,0,93
引,ひき,引,名詞,普通名詞,代表表記:引き/ひきv 反義:動詞:押す/おす;動詞:加える/くわえる;動詞:足す/たす 連用形名詞化:引く/ひく 送り仮名引っ込み,,インパーフェクト・クライム,,0,93
返せば,かえせば,返す,動詞,*,代表表記:返す/かえす 自他動詞:自:返る/かえる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
自動車,じどうしゃ,自動車,名詞,普通名詞,代表表記:自動車/じどうしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,インパーフェクト・クライム,,0,93
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
しろ,しろ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
電車,でんしゃ,電車,名詞,普通名詞,代表表記:電車/でんしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,インパーフェクト・クライム,,0,93
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
しろ,しろ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,,インパーフェクト・クライム,,0,93
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,93
二,に,二,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,93
時間,じかん,時間,接尾辞,名詞性名詞助数辞,代表表記:時間/じかん カテゴリ:時間 準内容語,,インパーフェクト・クライム,,0,93
以内,いない,以内,接尾辞,名詞性特殊接尾辞,代表表記:以内/いない,,インパーフェクト・クライム,,0,93
で,で,で,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
行ける,いける,行ける,動詞,*,代表表記:行ける/いける 可能動詞:行く/いく ドメイン:交通 付属動詞候補（タ系）,,インパーフェクト・クライム,,0,93
んです,んです,んだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,93
もの,もの,もの,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
同じ,おなじ,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,,インパーフェクト・クライム,,0,93
二,に,二,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,93
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,インパーフェクト・クライム,,0,93
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,93
午後,ごご,午後,名詞,時相名詞,代表表記:午後/ごご カテゴリ:時間,,インパーフェクト・クライム,,0,93
二,に,二,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,93
時,じ,時,接尾辞,名詞性名詞助数辞,代表表記:時/じ カテゴリ:時間 準内容語,,インパーフェクト・クライム,,0,93
頃,ころ,頃,接尾辞,名詞性名詞接尾辞,代表表記:頃/ころ,,インパーフェクト・クライム,,0,93
上野,うえの,上野,名詞,地名,代表表記:上野/うえの 地名:日本:群馬県:村,,インパーフェクト・クライム,,0,93
公園,こうえん,公園,名詞,普通名詞,代表表記:公園/こうえん ドメイン:レクリエーション カテゴリ:場所-施設,,インパーフェクト・クライム,,0,93
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,93
現われた,あらわれた,現われる,動詞,*,代表表記:現れる/あらわれる 反義:動詞:隠れる/かくれる 自他動詞:他:現す/あらわす,,インパーフェクト・クライム,,0,93
って,って,って,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,93
何の,なんの,何の,連体詞,*,代表表記:何の/なんの,,インパーフェクト・クライム,,0,93
不思議,ふしぎ,不思議だ,形容詞,*,代表表記:不思議だ/ふしぎだ,,インパーフェクト・クライム,,0,93
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,93
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,インパーフェクト・クライム,,0,93
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,93
ん,ん,ぬ,助動詞,*,NIL,,インパーフェクト・クライム,,0,93
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,93
正岡,まさおか,正岡,名詞,人名,人名:日本:姓:1321:0.00013,,インパーフェクト・クライム,,0,94
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,インパーフェクト・クライム,,0,94
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,94
あなた,あなた,あなた,名詞,普通名詞,代表表記:あなた/あなた カテゴリ:人,,インパーフェクト・クライム,,0,94
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,94
どう,どう,どう,指示詞,副詞形態指示詞,NIL,,インパーフェクト・クライム,,0,94
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,インパーフェクト・クライム,,0,94
考え,かんがえ,考える,動詞,*,代表表記:考える/かんがえる 補文ト,,インパーフェクト・クライム,,0,94
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,94
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,94
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,94
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,94
津村,つむら,津村,名詞,人名,人名:日本:姓:1183:0.00016,,インパーフェクト・クライム,,0,94
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,94
名,めい,名,接頭辞,名詞接頭辞,代表表記:名/めい 内容語,,インパーフェクト・クライム,,0,94
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,,インパーフェクト・クライム,,0,94
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,94
同意,どうい,同意,名詞,サ変名詞,代表表記:同意/どうい カテゴリ:抽象物,,インパーフェクト・クライム,,0,94
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,94
求めた,もとめた,求める,動詞,*,代表表記:求める/もとめる,,インパーフェクト・クライム,,0,94
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,94
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,95
サア,サア,サア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,インパーフェクト・クライム,,0,95
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,95
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,95
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,95
可能で,かのうで,可能だ,形容詞,*,代表表記:可能だ/かのうだ 反義:形容詞:不可能だ/ふかのうだ,,インパーフェクト・クライム,,0,95
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,95
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,インパーフェクト・クライム,,0,95
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,95
ね,ね,ね,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,95
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,95
併,あわせ,併,名詞,普通名詞,代表表記:合わせ/あわせv 反義:動詞:離す/はなす 自他動詞:自:合わさる/あわさる 連用形名詞化:合わせる/あわせる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,96
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,96
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,96
確かな,たしかな,確かだ,形容詞,*,代表表記:確かだ/たしかだ,,インパーフェクト・クライム,,0,96
証拠,しょうこ,証拠,名詞,普通名詞,代表表記:証拠/しょうこ ドメイン:政治 カテゴリ:抽象物,,インパーフェクト・クライム,,0,96
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
握る,にぎる,握る,動詞,*,代表表記:握る/にぎる,,インパーフェクト・クライム,,0,96
まで,まで,まで,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,96
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,96
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,96
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,インパーフェクト・クライム,,0,96
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
極めて,きわめて,極めて,副詞,*,代表表記:極めて/きわめて,,インパーフェクト・クライム,,0,96
しまう,しまう,しまう,動詞,*,代表表記:仕舞う/しまう 付属動詞候補（タ系）,,インパーフェクト・クライム,,0,96
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,インパーフェクト・クライム,,0,96
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,96
行き,いき,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,インパーフェクト・クライム,,0,96
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,96
ん,ん,ぬ,助動詞,*,NIL,,インパーフェクト・クライム,,0,96
よ,よ,よ,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,96
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,96
正岡,まさおか,正岡,名詞,人名,人名:日本:姓:1321:0.00013,,インパーフェクト・クライム,,0,96
氏,し,氏,接尾辞,名詞性名詞接尾辞,代表表記:氏/し,,インパーフェクト・クライム,,0,96
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,96
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,96
西洋,せいよう,西洋,名詞,普通名詞,代表表記:西洋/せいよう カテゴリ:場所-その他,,インパーフェクト・クライム,,0,96
小説,しょうせつ,小説,名詞,普通名詞,代表表記:小説/しょうせつ ドメイン:文化・芸術 カテゴリ:抽象物,,インパーフェクト・クライム,,0,96
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,96
名,めい,名,接頭辞,名詞接頭辞,代表表記:名/めい 内容語,,インパーフェクト・クライム,,0,96
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,,インパーフェクト・クライム,,0,96
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
同じ,おなじ,同じだ,形容詞,*,代表表記:同じだ/おなじだ 反義:動詞:違う/ちがう,,インパーフェクト・クライム,,0,96
ように,ように,ようだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,96
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,96
捜査,そうさ,捜査,名詞,サ変名詞,代表表記:捜査/そうさ ドメイン:政治 カテゴリ:抽象物,,インパーフェクト・クライム,,0,96
なかば,なかば,なかば,副詞,*,代表表記:半ば/なかば,,インパーフェクト・クライム,,0,96
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,96
彼,かれ,彼,名詞,普通名詞,代表表記:彼/かれ カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,96
自身,じしん,自身,名詞,普通名詞,代表表記:自身/じしん カテゴリ:人,,インパーフェクト・クライム,,0,96
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,96
結論,けつろん,結論,名詞,サ変名詞,代表表記:結論/けつろん カテゴリ:抽象物 補文ト,,インパーフェクト・クライム,,0,96
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
発表,はっぴょう,発表,名詞,サ変名詞,代表表記:発表/はっぴょう カテゴリ:抽象物 補文ト,,インパーフェクト・クライム,,0,96
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,96
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,96
癖,くせ,癖,名詞,普通名詞,代表表記:癖/くせ カテゴリ:抽象物 漢字読み:訓 修飾（ニ格）,,インパーフェクト・クライム,,0,96
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,96
あった,あった,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,インパーフェクト・クライム,,0,96
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,96
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,,インパーフェクト・クライム,,0,97
夕闇,ゆうやみ,夕闇,名詞,普通名詞,代表表記:夕闇/ゆうやみ カテゴリ:抽象物,,インパーフェクト・クライム,,0,97
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,97
迫って,せまって,迫る,動詞,*,代表表記:迫る/せまる,,インパーフェクト・クライム,,0,97
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,97
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,97
怪,かい,怪,名詞,普通名詞,代表表記:怪/かい カテゴリ:抽象物 漢字読み:音,,インパーフェクト・クライム,,0,98
犯人,はんにん,犯人,名詞,普通名詞,代表表記:犯人/はんにん ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,98
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,98
靴跡,靴跡,靴跡,未定義語,その他,未知語:漢字 品詞推定:名詞,,インパーフェクト・クライム,,0,98
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,98
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,インパーフェクト・クライム,,0,98
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,98
こらさ,こらさ,こらす,動詞,*,代表表記:凝らす/こらす 自他動詞:自:凝る/こる,,インパーフェクト・クライム,,0,98
なくて,なくて,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,98
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,98
見分け,みわけ,見分ける,動詞,*,代表表記:見分ける/みわける,,インパーフェクト・クライム,,0,98
られ,られ,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,インパーフェクト・クライム,,0,98
ぬ,ぬ,ぬ,助動詞,*,NIL,,インパーフェクト・クライム,,0,98
程,ほど,程,名詞,副詞的名詞,代表表記:程/ほど,,インパーフェクト・クライム,,0,98
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,98
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,98
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,98
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,98
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,99
では,では,では,接続詞,*,代表表記:では/では,,インパーフェクト・クライム,,0,99
一,いち,一,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,99
度,ど,度,接尾辞,名詞性名詞助数辞,代表表記:度/ど 準内容語,,インパーフェクト・クライム,,0,99
署,しょ,署,名詞,普通名詞,代表表記:署/しょ ドメイン:政治 カテゴリ:場所-施設 漢字読み:音 組織名末尾,,インパーフェクト・クライム,,0,99
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,99
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,99
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,99
寄り,より,寄る,動詞,*,代表表記:寄る/よる 自他動詞:他:寄せる/よせる,,インパーフェクト・クライム,,0,99
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,99
ん,ん,ぬ,助動詞,*,NIL,,インパーフェクト・クライム,,0,99
か,か,か,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,99
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,99
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,,インパーフェクト・クライム,,0,100
被害,ひがい,被害,名詞,普通名詞,代表表記:被害/ひがい カテゴリ:抽象物,,インパーフェクト・クライム,,0,100
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,インパーフェクト・クライム,,0,100
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,100
写真,しゃしん,写真,名詞,普通名詞,代表表記:写真/しゃしん ドメイン:文化・芸術;メディア カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,100
や,や,や,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,100
指紋,しもん,指紋,名詞,普通名詞,代表表記:指紋/しもん カテゴリ:形・模様,,インパーフェクト・クライム,,0,100
写真,しゃしん,写真,名詞,普通名詞,代表表記:写真/しゃしん ドメイン:文化・芸術;メディア カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,100
の,の,の,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,100
焼きつけ,やきつけ,焼きつけ,名詞,普通名詞,代表表記:焼き付け/やきつけv 自他動詞:自:焼き付く/やきつく 連用形名詞化:焼き付ける/やきつける,,インパーフェクト・クライム,,0,100
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,100
出来て,できて,出来る,動詞,*,代表表記:出来る/できる,,インパーフェクト・クライム,,0,100
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,100
時分,じぶん,時分,名詞,時相名詞,代表表記:時分/じぶん カテゴリ:時間,,インパーフェクト・クライム,,0,100
だし,だし,だし,名詞,普通名詞,代表表記:出汁/だし ドメイン:料理・食事 カテゴリ:人工物-食べ物,,インパーフェクト・クライム,,0,100
……,……,……,特殊,記号,NIL,,インパーフェクト・クライム,,0,100
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,100
署長,しょちょう,署長,名詞,普通名詞,代表表記:署長/しょちょう ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,100
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,100
主として,しゅとして,主として,副詞,*,代表表記:主として/しゅとして,,インパーフェクト・クライム,,0,100
正岡,まさおか,正岡,名詞,人名,人名:日本:姓:1321:0.00013,,インパーフェクト・クライム,,0,100
警部,けいぶ,警部,名詞,普通名詞,代表表記:警部/けいぶ ドメイン:政治 カテゴリ:人 人名末尾,,インパーフェクト・クライム,,0,100
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,100
勧めた,すすめた,勧める,動詞,*,代表表記:勧める/すすめる,,インパーフェクト・クライム,,0,100
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,100
併,あわせ,併,名詞,普通名詞,代表表記:合わせ/あわせv 反義:動詞:離す/はなす 自他動詞:自:合わさる/あわさる 連用形名詞化:合わせる/あわせる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,101
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,101
津村,つむら,津村,名詞,人名,人名:日本:姓:1183:0.00016,,インパーフェクト・クライム,,0,101
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,101
星田,ほしだ,星田,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia多義,,インパーフェクト・クライム,,0,101
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,101
遠慮,えんりょ,遠慮,名詞,サ変名詞,代表表記:遠慮/えんりょ カテゴリ:抽象物,,インパーフェクト・クライム,,0,101
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,101
する,する,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,101
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,インパーフェクト・クライム,,0,101
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,101
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,101
なれ,なれ,なれる,動詞,*,代表表記:慣れる/なれる 自他動詞:他:慣らす/ならす 付属動詞候補（基本）,,インパーフェクト・クライム,,0,101
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,101
ので,ので,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,101
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,101
あつかましく,あつかましく,あつかましい,形容詞,*,代表表記:厚かましい/あつかましい,,インパーフェクト・クライム,,0,101
両人,りょうにん,両人,名詞,普通名詞,代表表記:両人/りょうにん カテゴリ:人,,インパーフェクト・クライム,,0,101
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,101
あと,あと,あと,名詞,副詞的名詞,代表表記:後/あと,,インパーフェクト・クライム,,0,101
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,101
随,随,随,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,インパーフェクト・クライム,,0,101
った,った,う,接尾辞,動詞性接尾辞,代表表記:う/う,,インパーフェクト・クライム,,0,101
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,101
署長,しょちょう,署長,名詞,普通名詞,代表表記:署長/しょちょう ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,102
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,102
途中,とちゅう,途中,名詞,時相名詞,代表表記:途中/とちゅう カテゴリ:抽象物 弱時相名詞 修飾（デ格）,,インパーフェクト・クライム,,0,102
空,から,空,名詞,普通名詞,代表表記:空/から カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,102
家,か,家,接尾辞,名詞性名詞接尾辞,代表表記:家/か カテゴリ:人 内容語,,インパーフェクト・クライム,,0,102
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
立寄って,たちよって,立寄る,動詞,*,代表表記:立ち寄る/たちよる,,インパーフェクト・クライム,,0,102
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,102
被害,ひがい,被害,名詞,普通名詞,代表表記:被害/ひがい カテゴリ:抽象物,,インパーフェクト・クライム,,0,102
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,インパーフェクト・クライム,,0,102
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,102
死体,したい,死体,名詞,普通名詞,代表表記:死体/したい カテゴリ:動物,,インパーフェクト・クライム,,0,102
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
解剖,かいぼう,解剖,名詞,サ変名詞,代表表記:解剖/かいぼう ドメイン:健康・医学 カテゴリ:抽象物,,インパーフェクト・クライム,,0,102
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,102
為,ため,為,名詞,副詞的名詞,代表表記:為/ため,,インパーフェクト・クライム,,0,102
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
病院,びょういん,病院,名詞,普通名詞,代表表記:病院/びょういん ドメイン:健康・医学 カテゴリ:場所-施設 組織名末尾,,インパーフェクト・クライム,,0,102
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
運ぶ,はこぶ,運ぶ,動詞,*,代表表記:運ぶ/はこぶ,,インパーフェクト・クライム,,0,102
指図,さしず,指図,名詞,サ変名詞,代表表記:指図/さしず カテゴリ:抽象物,,インパーフェクト・クライム,,0,102
など,など,など,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,102
与えて,あたえて,与える,動詞,*,代表表記:与える/あたえる 反義:動詞:奪う/うばう,,インパーフェクト・クライム,,0,102
置いて,おいて,置く,動詞,*,代表表記:置く/おく,,インパーフェクト・クライム,,0,102
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,102
自動車,じどうしゃ,自動車,名詞,普通名詞,代表表記:自動車/じどうしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,インパーフェクト・クライム,,0,102
の,の,の,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
待って,まって,待つ,動詞,*,代表表記:待つ/まつ,,インパーフェクト・クライム,,0,102
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,102
大通り,おおどおり,大通り,名詞,普通名詞,代表表記:大通り/おおどおり ドメイン:交通 カテゴリ:場所-その他,,インパーフェクト・クライム,,0,102
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,102
