表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
歩き,動詞,自立,*,*,五段・カ行イ音便,連用形,歩く,アルキ,アルキ,二,1,4
廻っ,動詞,自立,*,*,五段・ラ行,連用タ接続,廻る,マワッ,マワッ,二,1,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,二,1,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,4
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,二,1,4
、,記号,読点,*,*,*,*,、,、,、,二,1,4
恰度,副詞,一般,*,*,*,*,恰度,チョウド,チョウド,二,1,4
艶子,名詞,固有名詞,人名,名,*,*,艶子,ツヤコ,ツヤコ,二,1,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,4
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ,二,1,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,4
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,二,1,4
椅子,名詞,一般,*,*,*,*,椅子,イス,イス,二,1,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,4
うしろ,名詞,固有名詞,一般,*,*,*,うしろ,ウシロ,ウシロ,二,1,4
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,二,1,4
来る,動詞,自立,*,*,カ変・来ル,基本形,来る,クル,クル,二,1,4
と,助詞,接続助詞,*,*,*,*,と,ト,ト,二,1,4
、,記号,読点,*,*,*,*,、,、,、,二,1,4
ごく,副詞,一般,*,*,*,*,ごく,ゴク,ゴク,二,1,4
自然,名詞,形容動詞語幹,*,*,*,*,自然,シゼン,シゼン,二,1,4
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,二,1,4
立,名詞,固有名詞,地域,一般,*,*,立,タツ,タツ,二,1,4
止り,名詞,一般,*,*,*,*,止り,トマリ,トマリ,二,1,4
、,記号,読点,*,*,*,*,、,、,、,二,1,4
