表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,６,5,26
え,フィラー,*,*,*,*,*,え,エ,エ,６,5,26
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,６,5,26
」,記号,括弧閉,*,*,*,*,」,」,」,６,5,26
え,感動詞,*,*,*,*,*,え,エ,エ,６,5,26
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,26
、,記号,読点,*,*,*,*,、,、,、,６,5,26
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ,６,5,26
まい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,まく,マイ,マイ,６,5,26
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,26
、,記号,読点,*,*,*,*,、,、,、,６,5,26
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,６,5,26
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,26
この,連体詞,*,*,*,*,*,この,コノ,コノ,６,5,26
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,６,5,26
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,６,5,26
しまっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,しまう,シマッ,シマッ,６,5,26
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,26
ある,動詞,非自立,*,*,五段・ラ行,基本形,ある,アル,アル,６,5,26
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,６,5,26
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,６,5,26
ちがい,名詞,ナイ形容詞語幹,*,*,*,*,ちがい,チガイ,チガイ,６,5,26
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,６,5,26
。,記号,句点,*,*,*,*,。,。,。,６,5,26
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,６,5,27
小,名詞,接尾,一般,*,*,*,小,ショウ,ショー,６,5,27
ぞう,名詞,一般,*,*,*,*,ぞう,ゾウ,ゾウ,６,5,27
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,27
、,記号,読点,*,*,*,*,、,、,、,６,5,27
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,６,5,27
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,27
みつけ,動詞,自立,*,*,一段,連用形,みつける,ミツケ,ミツケ,６,5,27
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,27
うれし,形容詞,自立,*,*,形容詞・イ段,ガル接続,うれしい,ウレシ,ウレシ,６,5,27
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,６,5,27
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,６,5,27
、,記号,読点,*,*,*,*,、,、,、,６,5,27
ゆだん,名詞,サ変接続,*,*,*,*,油断,ユダン,ユダン,６,5,27
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,27
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,６,5,27
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,27
、,記号,読点,*,*,*,*,、,、,、,６,5,27
へや,名詞,一般,*,*,*,*,へや,ヘヤ,ヘヤ,６,5,27
の,助詞,連体化,*,*,*,*,の,ノ,ノ,６,5,27
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,６,5,27
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,６,5,27
はいろう,名詞,一般,*,*,*,*,肺癆,ハイロウ,ハイロー,６,5,27
と,助詞,格助詞,一般,*,*,*,と,ト,ト,６,5,27
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,６,5,27
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,６,5,27
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,27
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,６,5,27
、,記号,読点,*,*,*,*,、,、,、,６,5,27
おばけ,名詞,一般,*,*,*,*,おばけ,オバケ,オバケ,６,5,27
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,６,5,27
ガタン,副詞,助詞類接続,*,*,*,*,ガタン,ガタン,ガタン,６,5,27
と,助詞,副詞化,*,*,*,*,と,ト,ト,６,5,27
たおれ,動詞,自立,*,*,一段,連用形,たおれる,タオレ,タオレ,６,5,27
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,６,5,27
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,27
。,記号,句点,*,*,*,*,。,。,。,６,5,27
大いそぎ,名詞,一般,*,*,*,*,大急ぎ,オオイソギ,オオイソギ,６,5,28
で,助詞,格助詞,一般,*,*,*,で,デ,デ,６,5,28
にげだし,動詞,自立,*,*,五段・サ行,連用形,にげだす,ニゲダシ,ニゲダシ,６,5,28
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,６,5,28
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,28
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,６,5,28
、,記号,読点,*,*,*,*,、,、,、,６,5,28
二,名詞,数,*,*,*,*,二,ニ,ニ,６,5,28
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,６,5,28
めんそう,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,６,5,28
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,28
きが,名詞,サ変接続,*,*,*,*,きが,キガ,キガ,６,5,28
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,６,5,28
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,28
、,記号,読点,*,*,*,*,、,、,、,６,5,28
おいかけ,動詞,自立,*,*,一段,連用形,おいかける,オイカケ,オイカケ,６,5,28
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,28
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,６,5,28
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,６,5,28
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,28
。,記号,句点,*,*,*,*,。,。,。,６,5,28
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,６,5,29
、,記号,読点,*,*,*,*,、,、,、,６,5,29
かい,名詞,非自立,一般,*,*,*,かい,カイ,カイ,６,5,29
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,６,5,29
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,６,5,29
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,６,5,29
とち,動詞,自立,*,*,五段・ラ行,体言接続特殊２,とちる,トチ,トチ,６,5,29
ゅうでつかまってしまいました,名詞,一般,*,*,*,*,*,*,*,６,5,29
。,記号,句点,*,*,*,*,。,。,。,６,5,29
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,６,5,30
小,名詞,接尾,一般,*,*,*,小,ショウ,ショー,６,5,30
ぞう,名詞,一般,*,*,*,*,ぞう,ゾウ,ゾウ,６,5,30
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,30
、,記号,読点,*,*,*,*,、,、,、,６,5,30
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,６,5,30
手,名詞,一般,*,*,*,*,手,テ,テ,６,5,30
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,30
はらいのけ,動詞,自立,*,*,一段,連用形,はらいのける,ハライノケ,ハライノケ,６,5,30
