表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,,骸骨紳士,,0,7
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,骸骨紳士,,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,骸骨紳士,,0,7
。,記号,句点,*,*,*,*,。,。,。,,骸骨紳士,,0,7
ねずみ色,名詞,一般,*,*,*,*,ねずみ色,ネズミイロ,ネズミイロ,,骸骨紳士,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,骸骨紳士,,0,8
オーバー,名詞,サ変接続,*,*,*,*,オーバー,オーバー,オーバー,,骸骨紳士,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,骸骨紳士,,0,8
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,8
ねずみ色,名詞,一般,*,*,*,*,ねずみ色,ネズミイロ,ネズミイロ,,骸骨紳士,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,骸骨紳士,,0,8
ソフト,名詞,一般,*,*,*,*,ソフト,ソフト,ソフト,,骸骨紳士,,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,骸骨紳士,,0,8
かぶり,動詞,自立,*,*,五段・ラ行,連用形,かぶる,カブリ,カブリ,,骸骨紳士,,0,8
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,8
ステッキ,名詞,一般,*,*,*,*,ステッキ,ステッキ,ステッキ,,骸骨紳士,,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,骸骨紳士,,0,8
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ,,骸骨紳士,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,骸骨紳士,,0,8
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,8
とことこ,副詞,一般,*,*,*,*,とことこ,トコトコ,トコトコ,,骸骨紳士,,0,8
と,助詞,副詞化,*,*,*,*,と,ト,ト,,骸骨紳士,,0,8
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,,骸骨紳士,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,骸骨紳士,,0,8
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,,骸骨紳士,,0,8
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,骸骨紳士,,0,8
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,骸骨紳士,,0,8
。,記号,句点,*,*,*,*,。,。,。,,骸骨紳士,,0,8
二,名詞,数,*,*,*,*,二,ニ,ニ,,骸骨紳士,,0,9
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,,骸骨紳士,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,骸骨紳士,,0,9
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,9
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,骸骨紳士,,0,9
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,,骸骨紳士,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,骸骨紳士,,0,9
す,接頭詞,名詞接続,*,*,*,*,す,ス,ス,,骸骨紳士,,0,9
がた,名詞,一般,*,*,*,*,がた,ガタ,ガタ,,骸骨紳士,,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,骸骨紳士,,0,9
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,9
遠く,名詞,副詞可能,*,*,*,*,遠く,トオク,トーク,,骸骨紳士,,0,9
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,骸骨紳士,,0,9
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,9
ひと目,名詞,副詞可能,*,*,*,*,ひと目,ヒトメ,ヒトメ,,骸骨紳士,,0,9
み,動詞,自立,*,*,一段,連用形,みる,ミ,ミ,,骸骨紳士,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,骸骨紳士,,0,9
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ,,骸骨紳士,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,骸骨紳士,,0,9
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,9
なぜ,副詞,助詞類接続,*,*,*,*,なぜ,ナゼ,ナゼ,,骸骨紳士,,0,9
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,骸骨紳士,,0,9
ゾーッと,副詞,一般,*,*,*,*,ゾーッと,ゾーット,ゾーット,,骸骨紳士,,0,9
身,名詞,一般,*,*,*,*,身,ミ,ミ,,骸骨紳士,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,骸骨紳士,,0,9
ちぢむ,動詞,自立,*,*,五段・マ行,基本形,ちぢむ,チヂム,チジム,,骸骨紳士,,0,9
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,,骸骨紳士,,0,9
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,骸骨紳士,,0,9
気,名詞,非自立,一般,*,*,*,気,キ,キ,,骸骨紳士,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,骸骨紳士,,0,9
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,骸骨紳士,,0,9
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,骸骨紳士,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,骸骨紳士,,0,9
。,記号,句点,*,*,*,*,。,。,。,,骸骨紳士,,0,9
むこう,名詞,形容動詞語幹,*,*,*,*,無効,ムコウ,ムコー,,骸骨紳士,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,骸骨紳士,,0,10
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,,骸骨紳士,,0,10
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,骸骨紳士,,0,10
、,記号,読点,*,*,*,*,、,、,、,,骸骨紳士,,0,10
