表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,28
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,28
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,28
、,記号,読点,*,*,*,*,、,、,、,四,3,28
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,四,3,28
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,28
何者,名詞,一般,*,*,*,*,何者,ナニモノ,ナニモノ,四,3,28
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,四,3,28
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,四,3,28
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,四,3,28
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,28
推察,名詞,サ変接続,*,*,*,*,推察,スイサツ,スイサツ,四,3,28
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,四,3,28
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,四,3,28
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,28
でき,動詞,自立,*,*,一段,未然形,できる,デキ,デキ,四,3,28
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,四,3,28
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,28
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,28
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,28
。,記号,句点,*,*,*,*,。,。,。,四,3,28
凡て,名詞,副詞可能,*,*,*,*,凡て,スベテ,スベテ,四,3,29
泥酔,名詞,サ変接続,*,*,*,*,泥酔,デイスイ,デイスイ,四,3,29
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,四,3,29
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,四,3,29
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,四,3,29
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,29
業,名詞,一般,*,*,*,*,業,ゴウ,ゴー,四,3,29
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,29
。,記号,句点,*,*,*,*,。,。,。,四,3,29
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,四,3,30
、,記号,読点,*,*,*,*,、,、,、,四,3,30
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,四,3,30
この,連体詞,*,*,*,*,*,この,コノ,コノ,四,3,30
置手紙,名詞,一般,*,*,*,*,置手紙,オキテガミ,オキテガミ,四,3,30
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,30
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル,四,3,30
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ,四,3,30
、,記号,読点,*,*,*,*,、,、,、,四,3,30
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,30
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,30
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,四,3,30
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,30
友人,名詞,一般,*,*,*,*,友人,ユウジン,ユージン,四,3,30
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,30
細君,名詞,一般,*,*,*,*,細君,サイクン,サイクン,四,3,30
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,四,3,30
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,四,3,30
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,30
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,四,3,30
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,四,3,30
知ら,動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,四,3,30
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,四,3,30
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,30
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,四,3,30
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,30
。,記号,句点,*,*,*,*,。,。,。,四,3,30
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,31
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,31
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ,四,3,31
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,四,3,31
馬鹿者,名詞,一般,*,*,*,*,馬鹿者,バカモノ,バカモノ,四,3,31
