表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,12
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,老人形師,,0,12
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,12
伴天連,名詞,一般,*,*,*,*,伴天連,バテレン,バテレン,,老人形師,,0,13
爺さん,名詞,一般,*,*,*,*,爺さん,ジイサン,ジーサン,,老人形師,,0,13
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,13
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,13
いえ,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,いう,イエ,イエ,,老人形師,,0,13
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,老人形師,,0,13
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,13
これ,名詞,代名詞,一般,*,*,*,これ,コレ,コレ,,老人形師,,0,13
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,13
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,老人形師,,0,13
人形,名詞,一般,*,*,*,*,人形,ニンギョウ,ニンギョー,,老人形師,,0,13
師,名詞,接尾,一般,*,*,*,師,シ,シ,,老人形師,,0,13
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,13
あだ名,名詞,一般,*,*,*,*,あだ名,アダナ,アダナ,,老人形師,,0,13
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,老人形師,,0,13
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,,老人形師,,0,13
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,13
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,老人形師,,0,13
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,13
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,老人形師,,0,13
伴天連,名詞,一般,*,*,*,*,伴天連,バテレン,バテレン,,老人形師,,0,13
爺さん,名詞,一般,*,*,*,*,爺さん,ジイサン,ジーサン,,老人形師,,0,13
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,13
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,13
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,,老人形師,,0,13
さま,名詞,接尾,人名,*,*,*,さま,サマ,サマ,,老人形師,,0,13
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,13
好き,名詞,形容動詞語幹,*,*,*,*,好き,スキ,スキ,,老人形師,,0,13
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,老人形師,,0,13
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,老人形師,,0,13
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,老人形師,,0,13
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,13
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ,,老人形師,,0,14
さま,名詞,接尾,人名,*,*,*,さま,サマ,サマ,,老人形師,,0,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,14
小説,名詞,一般,*,*,*,*,小説,ショウセツ,ショーセツ,,老人形師,,0,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,14
大,名詞,一般,*,*,*,*,大,ダイ,ダイ,,老人形師,,0,14
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,14
愛読,名詞,サ変接続,*,*,*,*,愛読,アイドク,アイドク,,老人形師,,0,14
者,名詞,接尾,一般,*,*,*,者,シャ,シャ,,老人形師,,0,14
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,老人形師,,0,14
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,老人形師,,0,14
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,老人形師,,0,14
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,,老人形師,,0,14
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,14
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,14
いつも,副詞,一般,*,*,*,*,いつも,イツモ,イツモ,,老人形師,,0,15
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,15
いちど,名詞,一般,*,*,*,*,いちど,イチド,イチド,,老人形師,,0,15
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,15
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,15
お目にかかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,お目にかかる,オメニカカッ,オメニカカッ,,老人形師,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,15
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,15
お話,名詞,サ変接続,*,*,*,*,お話,オハナシ,オハナシ,,老人形師,,0,15
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,15
うかがい,動詞,自立,*,*,五段・ワ行促音便,連用形,うかがう,ウカガイ,ウカガイ,,老人形師,,0,15
たい,助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,,老人形師,,0,15
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,老人形師,,0,15
申し,動詞,自立,*,*,五段・サ行,連用形,申す,モウシ,モーシ,,老人形師,,0,15
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,15
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,,老人形師,,0,15
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,15
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,15
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,16
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,老人形師,,0,16
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ,,老人形師,,0,16
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,16
きっと,副詞,一般,*,*,*,*,きっと,キット,キット,,老人形師,,0,16
喜ん,動詞,自立,*,*,五段・バ行,連用タ接続,喜ぶ,ヨロコン,ヨロコン,,老人形師,,0,16
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,老人形師,,0,16
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,16
秘密,名詞,一般,*,*,*,*,秘密,ヒミツ,ヒミツ,,老人形師,,0,16
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,16
アトリエ,名詞,一般,*,*,*,*,アトリエ,アトリエ,アトリエ,,老人形師,,0,16
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,老人形師,,0,16
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,,老人形師,,0,16
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,16
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,,老人形師,,0,16
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,16
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,老人形師,,0,16
」,記号,括弧閉,*,*,*,*,」,」,」,,老人形師,,0,16
ひどく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ひどい,ヒドク,ヒドク,,老人形師,,0,16
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,老人形師,,0,16
愛想,名詞,一般,*,*,*,*,愛想,アイソ,アイソ,,老人形師,,0,16
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,,老人形師,,0,16
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ,,老人形師,,0,16
店員,名詞,一般,*,*,*,*,店員,テンイン,テンイン,,老人形師,,0,16
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,老人形師,,0,16
あっ,助動詞,*,*,*,五段・ラ行アル,連用タ接続,ある,アッ,アッ,,老人形師,,0,16
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,老人形師,,0,16
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,16
伴天連,名詞,一般,*,*,*,*,伴天連,バテレン,バテレン,,老人形師,,0,17
爺さん,名詞,一般,*,*,*,*,爺さん,ジイサン,ジーサン,,老人形師,,0,17
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,17
アトリエ,名詞,一般,*,*,*,*,アトリエ,アトリエ,アトリエ,,老人形師,,0,17
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,17
世田谷,名詞,固有名詞,地域,一般,*,*,世田谷,セタガヤ,セタガヤ,,老人形師,,0,17
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,17
経堂,名詞,一般,*,*,*,*,経堂,キョウドウ,キョードー,,老人形師,,0,17
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,17
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,老人形師,,0,17
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,老人形師,,0,17
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,老人形師,,0,17
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,老人形師,,0,17
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,,老人形師,,0,17
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,17
ぜひ,副詞,一般,*,*,*,*,ぜひ,ゼヒ,ゼヒ,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,老人形師,,0,18
爺さん,名詞,一般,*,*,*,*,爺さん,ジイサン,ジーサン,,老人形師,,0,18
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,18
紹介,名詞,サ変接続,*,*,*,*,紹介,ショウカイ,ショーカイ,,老人形師,,0,18
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,老人形師,,0,18
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,18
くれ,動詞,非自立,*,*,一段・クレル,命令ｅ,くれる,クレ,クレ,,老人形師,,0,18
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,老人形師,,0,18
たのむ,動詞,自立,*,*,五段・マ行,基本形,たのむ,タノム,タノム,,老人形師,,0,18
と,助詞,接続助詞,*,*,*,*,と,ト,ト,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
電話,名詞,サ変接続,*,*,*,*,電話,デンワ,デンワ,,老人形師,,0,18
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
先方,名詞,一般,*,*,*,*,先方,センポウ,センポー,,老人形師,,0,18
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,老人形師,,0,18
都合,名詞,一般,*,*,*,*,都合,ツゴウ,ツゴー,,老人形師,,0,18
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,老人形師,,0,18
聞い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,,老人形師,,0,18
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,18
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,,老人形師,,0,18
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,18
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク,,老人形師,,0,18
お待ち,名詞,サ変接続,*,*,*,*,お待ち,オマチ,オマチ,,老人形師,,0,18
下さい,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,下さる,クダサイ,クダサイ,,老人形師,,0,18
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,老人形師,,0,18
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,,老人形師,,0,18
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
いちど,名詞,一般,*,*,*,*,いちど,イチド,イチド,,老人形師,,0,18
電話,名詞,サ変接続,*,*,*,*,電話,デンワ,デンワ,,老人形師,,0,18
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,老人形師,,0,18
切っ,動詞,自立,*,*,五段・ラ行,連用タ接続,切る,キッ,キッ,,老人形師,,0,18
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,老人形師,,0,18
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,老人形師,,0,18
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,18
間もなく,副詞,助詞類接続,*,*,*,*,間もなく,マモナク,マモナク,,老人形師,,0,18
返事,名詞,サ変接続,*,*,*,*,返事,ヘンジ,ヘンジ,,老人形師,,0,18
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,18
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,,老人形師,,0,18
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,老人形師,,0,18
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,18
「,記号,括弧開,*,*,*,*,「,「,「,,老人形師,,0,19
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,19
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,19
先方,名詞,一般,*,*,*,*,先方,センポウ,センポー,,老人形師,,0,19
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,老人形師,,0,19
よろこん,動詞,自立,*,*,五段・バ行,連用タ接続,よろこぶ,ヨロコン,ヨロコン,,老人形師,,0,19
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,老人形師,,0,19
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,,老人形師,,0,19
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,19
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,19
今晩,名詞,副詞可能,*,*,*,*,今晩,コンバン,コンバン,,老人形師,,0,20
七,名詞,数,*,*,*,*,七,ナナ,ナナ,,老人形師,,0,20
時,名詞,接尾,助数詞,*,*,*,時,ジ,ジ,,老人形師,,0,20
ごろ,名詞,接尾,副詞可能,*,*,*,ごろ,ゴロ,ゴロ,,老人形師,,0,20
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,20
手,名詞,一般,*,*,*,*,手,テ,テ,,老人形師,,0,20
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,20
すく,動詞,自立,*,*,五段・カ行イ音便,基本形,すく,スク,スク,,老人形師,,0,20
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,,老人形師,,0,20
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,20
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,老人形師,,0,20
頃,名詞,非自立,副詞可能,*,*,*,頃,コロ,コロ,,老人形師,,0,20
おたずね,名詞,サ変接続,*,*,*,*,お尋ね,オタズネ,オタズネ,,老人形師,,0,20
くだされ,動詞,自立,*,*,五段・ラ行特殊,仮定形,くださる,クダサレ,クダサレ,,老人形師,,0,20
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,老人形師,,0,20
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,20
お待ち,名詞,サ変接続,*,*,*,*,お待ち,オマチ,オマチ,,老人形師,,0,20
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,,老人形師,,0,20
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,老人形師,,0,20
云っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,云う,ユッ,ユッ,,老人形師,,0,20
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,20
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ,,老人形師,,0,20
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,,老人形師,,0,20
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,20
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,21
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,21
くれぐれも,副詞,一般,*,*,*,*,くれぐれも,クレグレモ,クレグレモ,,老人形師,,0,21
よろしく,副詞,一般,*,*,*,*,よろしく,ヨロシク,ヨロシク,,老人形師,,0,21
と,助詞,副詞化,*,*,*,*,と,ト,ト,,老人形師,,0,21
申し,動詞,自立,*,*,五段・サ行,連用形,申す,モウシ,モーシ,,老人形師,,0,21
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,老人形師,,0,21
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,老人形師,,0,21
」,記号,括弧閉,*,*,*,*,」,」,」,,老人形師,,0,21
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,,老人形師,,0,21
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,老人形師,,0,21
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,21
大江,名詞,固有名詞,人名,姓,*,*,大江,オオエ,オーエ,,老人形師,,0,21
