表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
オイ,名詞,固有名詞,人名,一般,*,*,オイ,オイ,オイ,,一、その翌日,,0,2
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,2
しっかり,副詞,助詞類接続,*,*,*,*,しっかり,シッカリ,シッカリ,,一、その翌日,,0,2
しろ,動詞,自立,*,*,サ変・スル,命令ｒｏ,する,シロ,シロ,,一、その翌日,,0,2
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,一、その翌日,,0,2
。,記号,句点,*,*,*,*,。,。,。,,一、その翌日,,0,2
心配,名詞,サ変接続,*,*,*,*,心配,シンパイ,シンパイ,,一、その翌日,,0,3
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,一、その翌日,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一、その翌日,,0,3
聞い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,聞く,キイ,キイ,,一、その翌日,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一、その翌日,,0,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,一、その翌日,,0,3
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,一、その翌日,,0,3
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一、その翌日,,0,3
。,記号,句点,*,*,*,*,。,。,。,,一、その翌日,,0,3
何とか,副詞,一般,*,*,*,*,何とか,ナントカ,ナントカ,,一、その翌日,,0,4
いえ,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,いう,イエ,イエ,,一、その翌日,,0,4
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,一、その翌日,,0,4
」,記号,括弧閉,*,*,*,*,」,」,」,,一、その翌日,,0,4
「,記号,括弧開,*,*,*,*,「,「,「,,一、その翌日,,0,4
ウン,感動詞,*,*,*,*,*,ウン,ウン,ウン,,一、その翌日,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一、その翌日,,0,4
有難う,感動詞,*,*,*,*,*,有難う,アリガトウ,アリガトー,,一、その翌日,,0,4
。,記号,句点,*,*,*,*,。,。,。,,一、その翌日,,0,4
…,記号,一般,*,*,*,*,…,…,…,,一、その翌日,,0,5
…,記号,一般,*,*,*,*,…,…,…,,一、その翌日,,0,5
別に,副詞,一般,*,*,*,*,別に,ベツニ,ベツニ,,一、その翌日,,0,5
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,,一、その翌日,,0,5
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一、その翌日,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一、その翌日,,0,5
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,一、その翌日,,0,5
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一、その翌日,,0,5
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一、その翌日,,0,5
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,一、その翌日,,0,5
。,記号,句点,*,*,*,*,。,。,。,,一、その翌日,,0,5
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,,一、その翌日,,0,6
新聞記事,名詞,固有名詞,一般,*,*,*,新聞記事,シンブンキジ,シンブンキジ,,一、その翌日,,0,6
