表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
あの,連体詞,*,*,*,*,*,あの,アノ,アノ,,地底の森,,20,125
少女,名詞,一般,*,*,*,*,少女,ショウジョ,ショージョ,,地底の森,,20,125
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,地底の森,,20,125
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,地底の森,,20,125
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,地底の森,,20,125
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,125
「,記号,括弧開,*,*,*,*,「,「,「,,地底の森,,20,126
そう,副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー,,地底の森,,20,126
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,地底の森,,20,126
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,,地底の森,,20,126
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,126
ポケット,名詞,一般,*,*,*,*,ポケット,ポケット,ポケット,,地底の森,,20,127
小僧,名詞,一般,*,*,*,*,小僧,コゾウ,コゾー,,地底の森,,20,127
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,地底の森,,20,127
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ,,地底の森,,20,127
かわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,かわる,カワッ,カワッ,,地底の森,,20,127
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,地底の森,,20,127
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,地底の森,,20,127
さ,助詞,終助詞,*,*,*,*,さ,サ,サ,,地底の森,,20,127
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,127
女,名詞,一般,*,*,*,*,女,オンナ,オンナ,,地底の森,,20,128
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,地底の森,,20,128
一つ目小僧,名詞,固有名詞,人名,一般,*,*,一つ目小僧,ヒトツメコゾウ,ヒトツメコゾー,,地底の森,,20,128
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,地底の森,,20,128
