first,second,count
あたり,ノロ,1
なに,スギ,1
かげ,なに,1
てっぺん,の,1
てっぺん,ところ,1
かげ,てっぺん,1
ところ,の,1
かげ,ところ,1
ところ,木,1
さき,の,1
さき,スギ,1
かげ,さき,1
さき,木,1
さき,ノロ,1
たけ,草,1
小林,草,1
あな,六十,1
あな,いこん,1
あな,木村,1
あな,井上,1
あな,さき,1
あな,ようい,1
いこん,中,1
いこん,木村,1
いこん,井上,1
いこん,さき,1
いこん,ようい,1
いこん,かいちゅう,1
いこん,でんとう,1
ようい,中,1
さき,木村,1
ようい,木村,1
かいちゅう,木村,1
でんとう,木村,1
ようい,井上,1
さき,ようい,1
かいちゅう,さき,1
さき,でんとう,1
ところ,下,1
三,下,1
下,石だん,1
あな,ところ,1
ところ,石だん,1
あな,方,1
方,石だん,1
あな,三,1
三,石だん,1
あな,石だん,1
しょうめん,鉄,1
石だん,鉄,1
しょうめん,とびら,1
しょうめん,石だん,1
とびら,石だん,1
はかせ,注意,1
まほう,注意,1
はかせ,番人,1
まほう,番人,1
とびら,やつ,1
とびら,むね,1
むね,やつ,1
とびら,井上,1
とって,とびら,1
とって,井上,1
鉄,音,1
むこう,鉄,1
とびら,音,1
かぎ,とびら,1
とびら,むこう,1
かぎ,音,1
むこう,音,1
かぎ,むこう,1
ほらあな,方,1
くらやみ,五,1
さき,五,1
くらやみ,中,1
くらやみ,井上,1
くらやみ,さき,1
もの,小林,1
両手,手,1
ユウ子,両手,1
ノロ,両手,1
ほらあな,まがりかど,1
ばけもの,目の前,1
とほう,目の前,1
とほう,ばけもの,1
きいろ,しま,1
かお,きいろ,1
きいろ,黒,1
きいろ,ふとい,1
かお,しま,1
しま,黒,1
しま,ふとい,1
かお,黒,1
かお,ふとい,1
ふとい,黒,1
中,目,1
せんめん,目,1
き,目,1
やみ,中,1
せんめん,やみ,1
き,やみ,1
せんめん,中,1
き,中,1
き,せんめん,1
きば,二,1
ひげ,二,1
たば,二,1
ステッキ,二,1
きば,ひげ,1
きば,たば,1
きば,ステッキ,1
きば,口,1
たば,ひげ,1
ひげ,ステッキ,1
たば,ステッキ,1
たば,口,1
ステッキ,口,1
ばい,ばけもの,1
ばけもの,トラ,1
ばけもの,百,1
かお,じめん,1
あご,かお,1
かお,ほらあな,1
あご,じめん,1
じめん,ほらあな,1
あご,ほらあな,1
こだま,声,1
こだま,ほらあな,1
おばけ,二,1
こと,じしゃく,1
じしゃく,五,1
こと,五,1
トラ,前,1
中,前,1
前,口,1
した,中,1
五,気,1
ばけもの,地,1
ばけもの,子ども,1
ルビー,原っぱ,1
ため,原っぱ,1
ほらあな,ルビー,1
ルビー,世田谷,1
ため,ほらあな,1
ため,世田谷,1
ばい,五,1
トラ,五,1
五,百,1
おばけ,五,1
五,口,1
ばい,中,1
ばい,ほらあな,1
ばい,口,1
中,百,1
ほらあな,百,1
おばけ,百,1
口,百,1
おばけ,ほらあな,1
トラ,上,1
の,上,1
いぶくろ,上,1
ようす,上,1
の,トラ,1
トラ,気,1
トラ,方,1
ようす,トラ,1
の,気,1
いぶくろ,の,1
の,ようす,1
いぶくろ,気,1
方,気,1
ようす,気,1
いぶくろ,方,1
いぶくろ,ようす,1
ようす,方,1
おばけ,井上,1
おく,井上,1
のど,井上,1
おばけ,かいちゅう,1
おく,かいちゅう,1
かいちゅう,のど,1
おく,おばけ,1
おばけ,でんとう,1
おばけ,のど,1
おく,でんとう,1
でんとう,のど,1
こと,しょく,1
いぶくろ,こと,1
おくに,こと,1
こと,のど,1
しょく,トラ,1
おくに,トラ,1
いぶくろ,しょく,1
おくに,しょく,1
しょく,のど,1
いぶくろ,おくに,1
いぶくろ,のど,1
おくに,のど,1
くび,トラ,1
じかけ,物,1
トラ,物,1
作り,物,1
じかけ,トラ,1
じかけ,作り,1
トラ,作り,1
うしろ,もの,1
うしろ,せんぷうき,1
せんぷうき,もの,1
せんぷうき,の,1
せんぷうき,方,1
こと,外,1
こと,井上,1
こと,口,1
トラ,外,1
トラ,井上,1
井上,外,1
口,外,1
井上,口,1
こと,方,1
おく,こと,1
そうだん,方,1
おく,そうだん,1
おく,小林,1
いま,トラ,1
コンクリート,トラ,1
おく,トラ,1
いま,ほらあな,1
いま,のど,1
いま,コンクリート,1
いま,おく,1
のど,ほらあな,1
のど,コンクリート,1
おく,コンクリート,1
でんとう,どまり,1
でんとう,行き,1
どまり,行き,1
かいちゅう,どまり,1
かいちゅう,行き,1
ひと,ドア,1
ほど,ドア,1
ドア,井上,1
とびら,ドア,1
きんこ,とびら,1
きんこ,ドア,1
きんこ,鉄,1
こと,ドア,1
こんど,井上,1
こんど,一,1
いた,ドア,1
うちがわ,ドア,1
いた,うちがわ,1
いた,鉄,1
いど,二,1
いど,へや,1
つつ,コンクリート,1
コンクリート,中,1
つつ,五,1
つつ,中,1
てんじょう,上,1
かいちゅう,上,1
でんとう,上,1
かいちゅう,方,1
でんとう,方,1
とおく,モーター,1
とおく,音,1
モーター,音,1
てんじょう,井上,1
てんじょう,とき,1
とき,井上,1
かいちゅう,とき,1
でんとう,とき,1
その方,びっくり,1
もの,鉄,1
てんじょう,ふた,1
てんじょう,もの,1
うちがわ,ふた,1
くるい,鉄,1
モーター,鉄,1
くるい,ふた,1
ふた,力,1
ふた,モーター,1
くるい,力,1
くるい,モーター,1
モーター,力,1
力,手,1
両手,自分,1
まね,鉄,1
両手,鉄,1
まね,両手,1
ふた,まね,1
ふた,両手,1
かたまり,鉄,1
かたまり,力,1
手,鉄,1
ふた,手,1
ほど,手,1
あたま,手,1
ほど,鉄,1
あたま,鉄,1
ふた,ほど,1
あたま,ふた,1
あたま,ほど,1
こと,両足,1
両手,両足,1
あおむけ,両足,1
こと,両手,1
あおむけ,こと,1
あおむけ,両手,1
そば,なん,1
なん,百キロ,1
おの,なん,1
そば,百キロ,1
そば,鉄,1
おの,そば,1
百キロ,鉄,1
おの,百キロ,1
おの,鉄,1
井上,声,1
ほど,小林,1
へや,原っぱ,1
はずれ,原っぱ,1
あんごう,原っぱ,1
原っぱ,鉄,1
上,原っぱ,1
原っぱ,少年,1
ふた,原っぱ,1
コンクリート,原っぱ,1
はずれ,五,1
たんてい,五,1
あんごう,五,1
だん,五,1
五,少年,1
ふた,五,1
へや,ユウ子,1
はずれ,ユウ子,1
あんごう,ユウ子,1
ユウ子,鉄,1
ユウ子,少年,1
ふた,ユウ子,1
コンクリート,ユウ子,1
だんいん,ほらあな,1
だんいん,へや,1
だんいん,はずれ,1
だんいん,まほう,1
だんいん,はかせ,1
あんごう,だんいん,1
だんいん,鉄,1
だんいん,上,1
だんいん,少年,1
だんいん,ふた,1
だんいん,世田谷,1
だんいん,コンクリート,1
だんいん,ノロ,1
へや,ほらあな,1
はずれ,ほらあな,1
ほらあな,まほう,1
たんてい,ほらあな,1
はかせ,ほらあな,1
あんごう,ほらあな,1
だん,ほらあな,1
ほらあな,鉄,1
ほらあな,上,1
ほらあな,少年,1
ふた,ほらあな,1
はずれ,へや,1
へや,井上,1
へや,まほう,1
たんてい,へや,1
はかせ,へや,1
あんごう,へや,1
だん,へや,1
へや,鉄,1
へや,上,1
へや,少年,1
へや,木村,1
ふた,へや,1
へや,世田谷,1
へや,ノロ,1
はずれ,井上,1
はずれ,まほう,1
たんてい,はずれ,1
はかせ,はずれ,1
あんごう,はずれ,1
だん,はずれ,1
はずれ,鉄,1
はずれ,小林,1
はずれ,上,1
はずれ,少年,1
はずれ,木村,1
はずれ,ふた,1
はずれ,コンクリート,1
はずれ,ノロ,1
あんごう,井上,1
だん,井上,1
井上,鉄,1
井上,少年,1
コンクリート,井上,1
あんごう,まほう,1
だん,まほう,1
まほう,鉄,1
まほう,少年,1
ふた,まほう,1
まほう,世田谷,1
まほう,コンクリート,1
あんごう,たんてい,1
たんてい,鉄,1
たんてい,上,1
たんてい,世田谷,1
たんてい,コンクリート,1
たんてい,ノロ,1
あんごう,はかせ,1
だん,はかせ,1
はかせ,鉄,1
はかせ,少年,1
はかせ,ふた,1
はかせ,世田谷,1
はかせ,コンクリート,1
あんごう,だん,1
あんごう,鉄,1
あんごう,小林,1
あんごう,上,1
あんごう,少年,1
あんごう,木村,1
あんごう,ふた,1
あんごう,世田谷,1
あんごう,コンクリート,1
あんごう,ノロ,1
だん,鉄,1
だん,小林,1
だん,上,1
だん,木村,1
だん,ふた,1
だん,世田谷,1
だん,コンクリート,1
だん,ノロ,1
上,鉄,1
少年,鉄,1
木村,鉄,1
世田谷,鉄,1
コンクリート,鉄,1
ノロ,鉄,1
上,小林,1
小林,少年,1
上,少年,1
上,木村,1
ふた,上,1
上,世田谷,1
ノロ,上,1
少年,木村,1
ふた,少年,1
世田谷,少年,1
コンクリート,少年,1
ノロ,少年,1
ふた,木村,1
コンクリート,木村,1
ふた,世田谷,1
ふた,コンクリート,1
ふた,ノロ,1
コンクリート,世田谷,1
コンクリート,ノロ,1
すきま,鉄,1
すきま,ふた,1
もの,女の子,1
ノロ,女の子,1
もの,ユウ子,1
あたま,こと,1
はず,人ごろし,1
はかせ,人ごろし,1
まほう,人ごろし,1
はかせ,はず,1
はず,まほう,1
ちえ,目,1
ゆうき,目,1
ぼく,目,1
ちえ,ぼく,1
ぼく,ゆうき,1
ちえ,にげ道,1
かべ,まわり,1
へや,まわり,1
かいちゅう,まわり,1
でんとう,まわり,1
まわり,コンクリート,1
まわり,小林,1
かべ,へや,1
かいちゅう,かべ,1
かべ,でんとう,1
かべ,小林,1
かべ,切れ目,1
かべ,六十,1
かべ,の,1
六十,切れ目,1
の,切れ目,1
切れ目,四方,1
の,六十,1
六十,四方,1
コンクリート,六十,1
の,四方,1
の,コンクリート,1
そのへん,小林,1
はなれ,上,1
上,切れ目,1
たかべ,上,1
ところ,上,1
はなれ,切れ目,1
たかべ,はなれ,1
ところ,はなれ,1
はなれ,方,1
はなれ,コンクリート,1
たかべ,切れ目,1
ところ,切れ目,1
切れ目,方,1
たかべ,ところ,1
たかべ,方,1
たかべ,コンクリート,1
ところ,コンクリート,1
コンクリート,方,1
こと,金物,1
こと,コンクリート,1
こと,色,1
ぼっち,金物,1
ぼっち,コンクリート,1
ぼっち,色,1
コンクリート,金物,1
色,金物,1
コンクリート,色,1
しかけ,下,1
しかけ,ぼく,1
しかけ,鉄,1
うち,しかけ,1
しかけ,ふた,1
ぼく,下,1
うち,下,1
ぼく,鉄,1
うち,ぼく,1
うち,鉄,1
うち,ふた,1
ところ,鉄,1
ぼっち,鉄,1
ところ,ぼっち,1
ところ,ふた,1
ふた,ぼっち,1
外,戸,1
ぼっち,上,1
おやゆび,上,1
一方,上,1
ぼっち,手,1
おやゆび,手,1
一方,手,1
おやゆび,ぼっち,1
ぼっち,一方,1
おやゆび,一方,1
あせ,じゅう,1
じゅう,小林,1
あせ,からだ,1
あせ,小林,1
カタン,音,1
がまん,カタン,1
カタン,切れ目,1
がまん,音,1
切れ目,音,1
がまん,切れ目,1
せいこう,ちえ,1
ちえ,小林,1
せいこう,ゆうき,1
せいこう,小林,1
ゆうき,小林,1
あな,にんげん,1
あな,ひと,1
あな,ほど,1
にんげん,ひと,1
にんげん,ほど,1
きみ,ほか,1
ほか,鉄,1
ふた,ほか,1
あな,ほか,1
きみ,鉄,1
きみ,ふた,1
あな,きみ,1
あな,鉄,1
あな,ふた,1
あな,十,1
一室,地,1
へや,二十,1
かいちゅう,二十,1
でんとう,二十,1
コンクリート,二十,1
へや,声,1
わし,注意,1
わし,番人,1
わし,手紙,1
だい,トラ,1
だい,なん,1
だい,二,1
だい,鉄,1
だい,ふた,1
だい,番人,1
だい,三,1
だい,一,1
なん,トラ,1
トラ,二,1
トラ,鉄,1
ふた,トラ,1
トラ,番人,1
トラ,三,1
トラ,一,1
なん,二,1
なん,ふた,1
なん,番人,1
なん,三,1
なん,一,1
二,鉄,1
ふた,二,1
二,番人,1
番人,鉄,1
三,鉄,1
一,鉄,1
ふた,番人,1
ふた,三,1
ふた,一,1
三,番人,1
一,番人,1
おしまい,やつ,1
はかせ,声,1
すみ,スピーカー,1
てんじょう,スピーカー,1
スピーカー,ラウド,1
すみ,てんじょう,1
すみ,ラウド,1
てんじょう,ラウド,1
おたがい,五,1
からだ,五,1
おたがい,かたまり,1
かたまり,一,1
かたまり,からだ,1
おたがい,一,1
からだ,一,1
からだ,ノロ,1
からだ,の,1
ゆか,木村,1
その方,光,1
その方,でんとう,1
かいちゅう,その方,1
でんとう,光,1
かいちゅう,光,1
もの,地,1
あたま,もの,1
あな,コンクリート,1
あたま,のっぺらぼう,1
あたま,かいぶつ,1
あたま,からだ,1
かいぶつ,のっぺらぼう,1
からだ,のっぺらぼう,1
かいぶつ,からだ,1
め,五,1
すみか,五,1
ユウ子,室,1
め,ユウ子,1
ちか,ユウ子,1
すみか,ユウ子,1
ルビー,室,1
め,ルビー,1
ちか,ルビー,1
すみか,ルビー,1
ため,はかせ,1
はかせ,室,1
はかせ,め,1
ちか,はかせ,1
すみか,はかせ,1
室,木村,1
め,木村,1
すみか,木村,1
ため,室,1
ため,め,1
ため,まほう,1
ため,ちか,1
すみか,ため,1
まほう,室,1
すみか,室,1
ノロ,室,1
め,小林,1
すみか,小林,1
め,井上,1
すみか,井上,1
まほう,め,1
すみか,め,1
め,ノロ,1
ちか,まほう,1
すみか,まほう,1
すみか,ちか,1
ちか,ノロ,1
すみか,ノロ,1
やのまん,五,1
かいぶつ,やのまん,1
やのまん,室,1
へや,やのまん,1
ちか,やのまん,1
かいぶつ,五,1
かいぶつ,室,1
かいぶつ,へや,1
へや,室,1
ちか,へや,1
やつ,目,1
口,目,1
たまご,目,1
やつ,口,1
たまご,やつ,1
たまご,口,1
おとな,ま,1
ばい,ま,1
ま,三,1
にゅう,ま,1
おとな,にゅう,1
にゅう,ばい,1
にゅう,三,1
かみなり,わらい声,1
うしろ,もと,1
もと,入口,1
かいぶつ,もと,1
もと,方,1
かげ,もと,1
もと,形,1
うしろ,入口,1
うしろ,かいぶつ,1
うしろ,かげ,1
うしろ,形,1
かいぶつ,入口,1
入口,方,1
かげ,入口,1
入口,形,1
かいぶつ,方,1
かいぶつ,かげ,1
かいぶつ,形,1
かげ,方,1
形,方,1
かげ,形,1
コンクリート,出口,1
かべ,出口,1
出口,四方,1
あいつ,けむり,1
じめん,もの,1
おとな,かた,1
おとな,はら,1
おとな,かお,1
おとな,こし,1
かた,はら,1
かお,かた,1
かた,こし,1
かお,はら,1
こし,はら,1
かお,こし,1
せいどう,前,1
せいどう,だん,1
前,少年,1
じん,だん,1
だん,前,1
せいどう,やつ,1
あたま,てんじょう,1
はぐるま,音,1
じん,はぐるま,1
せいどう,はぐるま,1
はぐるま,中,1
きょじん,耳,1
声,耳,1
きょじん,声,1
きょじん,口,1
三日月,口,1
三日月,黒,1
ほらあな,三日月,1
ほらあな,黒,1
せいどう,ルビー,1
せいどう,口,1
じん,ルビー,1
こと,とり,1
かお,わし,1
わし,中,1
からだ,少年,1
かいぶつ,右,1
かいぶつ,足,1
かいぶつ,一郎,1
かいぶつ,井上,1
かいぶつ,けんどう,1
かいぶつ,とうさん,1
右,足,1
一郎,右,1
井上,右,1
けんどう,右,1
とうさん,右,1
けんどう,足,1
とうさん,足,1
けんどう,一郎,1
とうさん,一郎,1
けんどう,井上,1
とうさん,井上,1
けんどう,とうさん,1
あいて,おとな,1
あいて,ばい,1
あいて,三,1
あいて,きょじん,1
とり,赤んぼう,1
とり,足,1
赤んぼう,足,1
あたり,音,1
あたり,とき,1
とき,音,1
ほど,目,1
ほど,やみ,1
ちか,目,1
てんじょう,目,1
室,目,1
じかけ,てんじょう,1
てんじょう,両方,1
じかけ,両方,1
上,青空,1
あたり,光,1
あたり,たいよう,1
せいどう,ちゅう,1
じん,ちゅう,1
からだ,空,1
ちゅう,空,1
からだ,ちゅう,1
まま,井上,1
まま,足,1
おとな,てんじょう,1
てんじょう,ばい,1
じん,てんじょう,1
せい,てんじょう,1
てんじょう,空,1
てんじょう,三,1
てんじょう,とちゅう,1
おとな,室,1
おとな,せい,1
おとな,空,1
おとな,方,1
おとな,ちか,1
おとな,とちゅう,1
ばい,室,1
せい,ばい,1
ばい,空,1
ばい,方,1
ちか,ばい,1
とちゅう,ばい,1
じん,とちゅう,1
せい,室,1
室,空,1
室,方,1
とちゅう,室,1
せい,とちゅう,1
三,空,1
ちか,空,1
とちゅう,空,1
ちか,方,1
とちゅう,方,1
とちゅう,三,1
ちか,とちゅう,1
じん,一郎,1
空,足,1
一郎,空,1
井上,空,1
おうい,井上,1
おうい,手,1
下,大声,1
大声,小林,1
ゆか,手,1
室,手,1
手,足,1
ちか,手,1
ゆか,足,1
ゆか,井上,1
ゆか,三,1
室,足,1
三,足,1
三,井上,1
かお,しりもち,1
しりもち,コンクリート,1
かお,コンクリート,1
かお,ゆか,1
てんじょう,ひも,1
てんじょう,下,1
てんじょう,シャツ,1
おなか,てんじょう,1
きぬ,てんじょう,1
てんじょう,はし,1
てんじょう,ばしご,1
てんじょう,一方,1
てんじょう,なわ,1
てんじょう,小林,1
ひも,下,1
ひも,シャツ,1
おなか,ひも,1
はし,ひも,1
ひも,鉄,1
ひも,一方,1
かぎ,ひも,1
シャツ,下,1
おなか,下,1
きぬ,下,1
はし,下,1
ばしご,下,1
一方,下,1
かぎ,下,1
なわ,下,1
おなか,シャツ,1
きぬ,シャツ,1
はし,シャツ,1
シャツ,鉄,1
ばしご,シャツ,1
シャツ,一方,1
かぎ,シャツ,1
なわ,シャツ,1
シャツ,小林,1
おなか,きぬ,1
おなか,はし,1
おなか,鉄,1
おなか,ばしご,1
おなか,一方,1
おなか,かぎ,1
おなか,なわ,1
おなか,小林,1
きぬ,はし,1
きぬ,鉄,1
きぬ,一方,1
かぎ,きぬ,1
はし,鉄,1
はし,ばしご,1
かぎ,はし,1
なわ,はし,1
はし,小林,1
ばしご,鉄,1
一方,鉄,1
なわ,鉄,1
ばしご,一方,1
かぎ,ばしご,1
かぎ,一方,1
なわ,一方,1
一方,小林,1
かぎ,なわ,1
かぎ,小林,1
あと,てんじょう,1
てんじょう,なん度,1
あな,てんじょう,1
てんじょう,ふち,1
あと,なん度,1
あと,かぎ,1
あと,あな,1
あと,ふち,1
かぎ,なん度,1
あな,なん度,1
なん度,ふち,1
あな,かぎ,1
かぎ,ふち,1
あな,ふち,1
しょうねん,ひも,1
たんてい,ひも,1
ひも,一,1
だん,ひも,1
きぬ,しょうねん,1
しょうねん,ばしご,1
しょうねん,なわ,1
しょうねん,一,1
きぬ,たんてい,1
たんてい,一,1
きぬ,一,1
きぬ,だん,1
ばしご,一,1
だん,ばしご,1
なわ,一,1
だん,なわ,1
だん,一,1
むすび,玉,1
三十,玉,1
玉,足,1
ゆび,玉,1
むすび,三十,1
むすび,足,1
むすび,ゆび,1
三十,足,1
ゆび,三十,1
ゆび,足,1
あと,さき,1
さき,ぼく,1
あと,ぼく,1
上,女の子,1
井上,女の子,1
原っぱ,外,1
原っぱ,草,1
あな,原っぱ,1
ぼうぼう,原っぱ,1
外,草,1
あな,外,1
ぼうぼう,外,1
あな,草,1
ぼうぼう,草,1
あな,ぼうぼう,1
すがた,むこう,1
すがた,小林,1
あと,せいどう,1
あと,ガス,1
あと,じん,1
あと,ビニール,1
せいどう,ガス,1
せいどう,ビニール,1
ガス,中,1
ビニール,中,1
下,室,1
べや,下,1
ちか,下,1
あな,べや,1
べや,ゆか,1
べや,室,1
ちか,べや,1
ガス,上,1
じん,上,1
ビニール,上,1
ポンプ,上,1
はかせ,ガス,1
ガス,ポンプ,1
まほう,ガス,1
じん,はかせ,1
じん,ポンプ,1
はかせ,ビニール,1
はかせ,ゆか,1
はかせ,ポンプ,1
あな,はかせ,1
ビニール,ポンプ,1
まほう,ビニール,1
ゆか,ポンプ,1
まほう,ポンプ,1
あな,ポンプ,1
おとな,ガス,1
おとな,しまい,1
おとな,ビニール,1
ばい,ガス,1
しまい,ガス,1
ガス,三,1
きょじん,ガス,1
しまい,ばい,1
ばい,ビニール,1
しまい,じん,1
しまい,ビニール,1
しまい,三,1
きょじん,しまい,1
きょじん,じん,1
ビニール,三,1
きょじん,ビニール,1
せいどう,下,1
せいどう,声,1
せいどう,ゆか,1
せいどう,の,1
せいどう,まほう,1
あな,せいどう,1
もの,声,1
まほう,もの,1
下,声,1
じん,声,1
ゆか,声,1
あな,声,1
の,ゆか,1
下,糸,1
あご,下,1
下,口,1
じん,糸,1
あご,じん,1
あご,の,1
あご,糸,1
口,糸,1
あご,口,1
ガス,下,1
たまご,ガス,1
ガス,一,1
ガス,間,1
おばけ,ガス,1
ガス,前,1
たまご,もの,1
もの,一,1
もの,間,1
おばけ,もの,1
もの,前,1
たまご,下,1
一,下,1
ビニール,下,1
下,間,1
おばけ,下,1
下,前,1
たまご,一,1
あな,たまご,1
じん,たまご,1
たまご,ビニール,1
たまご,ゆか,1
たまご,間,1
おばけ,たまご,1
たまご,前,1
あな,一,1
じん,一,1
ビニール,一,1
ゆか,一,1
一,間,1
おばけ,一,1
一,前,1
あな,間,1
あな,おばけ,1
あな,前,1
じん,間,1
おばけ,じん,1
ビニール,間,1
おばけ,ビニール,1
ビニール,前,1
ゆか,間,1
おばけ,ゆか,1
ゆか,前,1
おばけ,間,1
前,間,1
しかけ,室,1
しかけ,ちか,1
あな,しかけ,1
しかけ,小林,1
じん,すがた,1
すがた,せい,1
すがた,空,1
すがた,方,1
すがた,東,1
せい,東,1
東,風,1
方,風,1
口,風,1
の,原っぱ,1
むこう,原っぱ,1
とき,原っぱ,1
の,むこう,1
とき,むこう,1
あいつ,空,1
口,空,1
いき,井上,1
そば,井上,1
いき,小林,1
いき,そば,1
そば,小林,1
こと,せいどう,1
こと,新聞,1
こと,じん,1
こと,自動車,1
こと,社,1
こと,ところ,1
明智,自動車,1
せいどう,新聞,1
せいどう,でんわ,1
せいどう,自動車,1
せいどう,社,1
せいどう,ところ,1
せいどう,先生,1
じん,新聞,1
新聞,自動車,1
ところ,新聞,1
先生,新聞,1
じん,でんわ,1
でんわ,自動車,1
じん,自動車,1
じん,社,1
じん,ところ,1
じん,先生,1
社,自動車,1
ところ,自動車,1
先生,自動車,1
ところ,社,1
先生,社,1
ところ,先生,1
みかた,空,1
東京,空,1
方,東京,1
東京,町,1
小林,東京,1
町,空,1
小林,空,1
方,町,1
小林,町,1
なに,空,1
もの,夕ぐれ,1
てん,空,1
夕ぐれ,空,1
てん,夕ぐれ,1
ヘリコプター,一,1
しょうねん,みかた,1
みかた,みなさん,1
たんてい,みかた,1
の,みかた,1
みかた,ヘリコプター,1
しょうねん,みなさん,1
たんてい,みなさん,1
の,みなさん,1
みなさん,ヘリコプター,1
たんてい,の,1
の,ヘリコプター,1
まん,原っぱ,1
しょうねん,原っぱ,1
おうえん,原っぱ,1
ヘリコプター,原っぱ,1
原っぱ,風,1
しょうねん,まん,1
おうえん,まん,1
たんてい,まん,1
まん,ヘリコプター,1
ちゃくりく,まん,1
だん,まん,1
まん,風,1
おうえん,しょうねん,1
しょうねん,ちゃくりく,1
しょうねん,風,1
おうえん,たんてい,1
おうえん,ヘリコプター,1
おうえん,ちゃくりく,1
おうえん,だん,1
おうえん,風,1
たんてい,ちゃくりく,1
たんてい,風,1
ちゃくりく,ヘリコプター,1
だん,ヘリコプター,1
だん,ちゃくりく,1
ちゃくりく,風,1
だん,風,1
その方,小林,1
そうじゅう,とびら,1
とびら,明智,1
たんてい,とびら,1
ヘリコプター,室,1
とびら,室,1
とびら,ヘリコプター,1
そうじゅう,ひこうき,1
そうじゅう,めい,1
ひこうき,めい,1
たんてい,ひこうき,1
ひこうき,ヘリコプター,1
たんてい,めい,1
めい,ヘリコプター,1
そうじゅう,でんわ,1
でんわ,自分,1
でんわ,ヘリコプター,1
明智,自分,1
そうじゅう,新聞,1
新聞,自分,1
たんてい,新聞,1
ヘリコプター,新聞,1
小林,新聞,1
そうじゅう,自分,1
そうじゅう,社,1
そうじゅう,小林,1
たんてい,自分,1
ヘリコプター,自分,1
社,自分,1
たんてい,社,1
ヘリコプター,社,1
小林,社,1
こと,まわり,1
こと,室,1
こと,め,1
まわり,明智,1
め,明智,1
ちか,明智,1
たんてい,まわり,1
まわり,室,1
まわり,め,1
ちか,まわり,1
たんてい,め,1
たんてい,ちか,1
さしず,たんてい,1
さしず,明智,1
ぼく,井上,1
ぼく,小林,1
うち,まえ,1
うち,人,1
くん,明智,1
井上,明智,1
くん,たんてい,1
くん,ふた,1
くん,井上,1
くん,ヘリコプター,1
くん,小林,1
ふた,ヘリコプター,1
原っぱ,手,1
りょこう,気持,1
うちゅう,気持,1
せいどう,方,1
せいどう,東,1
ヘリコプター,空,1
ヘリコプター,方,1
ヘリコプター,東,1
空,西,1
夕やけ,西,1
夕やけ,空,1
がた,そうじゅう,1
そうじゅう,サーチ,1
そうじゅう,ライト,1
そうじゅう,とき,1
がた,室,1
がた,サーチ,1
がた,ライト,1
がた,とき,1
サーチ,室,1
ライト,室,1
とき,室,1
とき,サーチ,1
とき,ライト,1
じん,ふく,1
せいどう,ふく,1
ふく,風,1
せいどう,風,1
ほか,力,1
プロペラ,力,1
力,風,1
ほか,プロペラ,1
ほか,風,1
プロペラ,風,1
星,空,1
いなか,星,1
いなか,ちじょう,1
いなか,町,1
いなか,でんとう,1
ちじょう,星,1
星,町,1
でんとう,星,1
ちじょう,町,1
ちじょう,でんとう,1
でんとう,町,1
りょこう,上,1
うちゅう,上,1
上,下,1
上,星,1
りょこう,下,1
りょこう,星,1
うちゅう,下,1
うちゅう,星,1
下,星,1
ライト,小林,1
さけび声,ライト,1
サーチ,小林,1
さけび声,サーチ,1
さけび声,小林,1
もの,光,1
ほど,もの,1
もの,黒,1
光,空,1
ほど,光,1
光,黒,1
ほど,空,1
空,黒,1
ほど,黒,1
その方,ヘリコプター,1
しんろ,その方,1
しんろ,ヘリコプター,1
にんげん,形,1
ライト,光,1
ライト,中,1
中,光,1
サーチ,光,1
サーチ,中,1
あいつ,からだ,1
あいつ,小林,1
あいつ,よこ,1
ドア,右手,1
とき,ドア,1
とき,右手,1
ピストル,明智,1
じょしゅ,ピストル,1
うち,ピストル,1
じょしゅ,たんてい,1
うち,じょしゅ,1
じょしゅ,小林,1
せいどう,そうじゅう,1
じん,そうじゅう,1
そうじゅう,よこ,1
そうじゅう,そくど,1
そくど,明智,1
せいどう,よこ,1
せいどう,そくど,1
たんてい,よこ,1
そくど,たんてい,1
じん,そくど,1
そくど,よこ,1
そくど,ヘリコプター,1
ピストル,手,1
はっしゃ,ピストル,1
じん,ピストル,1
からだ,ピストル,1
とおり,ピストル,1
ドア,ピストル,1
すきま,ピストル,1
はっしゃ,手,1
からだ,手,1
とおり,手,1
すきま,手,1
じん,はっしゃ,1
からだ,はっしゃ,1
とおり,はっしゃ,1
はっしゃ,ドア,1
はっしゃ,小林,1
すきま,はっしゃ,1
じん,とおり,1
じん,ドア,1
じん,小林,1
じん,すきま,1
からだ,とおり,1
からだ,ドア,1
からだ,すきま,1
とおり,ドア,1
すきま,とおり,1
ドア,小林,1
すきま,ドア,1
すきま,小林,1
じん,目の前,1
めいちゅう,ピストル,1
たま,ピストル,1
たま,めいちゅう,1
はつ,二,1
はつ,三,1
たび,ふうせん,1
じん,たび,1
あいつ,ヘリコプター,1
あいつ,こんど,1
こんど,ヘリコプター,1
前,明智,1
ヘリコプター,前,1
たおし,ヘリコプター,1
じん,たおし,1
たおし,よこ,1
たんてい,下,1
ヘリコプター,下,1
サーチ,下,1
ばしょ,下,1
ライト,下,1
たんてい,サーチ,1
たんてい,ばしょ,1
たんてい,ライト,1
サーチ,ヘリコプター,1
ばしょ,ヘリコプター,1
ヘリコプター,ライト,1
ばしょ,サーチ,1
ばしょ,ライト,1
ちゃくりく,畑,1
ちゃくりく,中,1
